nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT05273307,"Addressing Taste Dysfunction With Miraculin in Head and Neck Cancer Patients Receiving Radiation Therapy: A Double-blinded, Placebo-controlled, Randomized Phase III Trial",Phase 3,Recruiting,Interventional,Head and Neck Cancer; Taste Dysfunction,Miraculin; Miracle Fruit Placebo Cube,,"University of California, San Francisco",Miracle Fruit Farm; Mount Zion Health Fund,40,2022-03-04,2026-09-30,United States,No,https://clinicaltrials.gov/study/NCT05273307
NCT05274048,A Multi-Center Phase I Trial of Neratinib and Fam-trastuzumab Deruxtecan in Advanced Refractory Gastric and Esophageal Cancer Patients,Phase 1,Recruiting,Interventional,Gastric Cancer; Gastrointestinal Cancer; HER2 Gene Mutation,Neratinib Pill; Fam-Trastuzumab Deruxtecan-Nxki (TDxD),,Fox Chase Cancer Center,"National Comprehensive Cancer Network; Puma Biotechnology, Inc.",18,2022-06-24,2027-06-05,United States,No,https://clinicaltrials.gov/study/NCT05274048
NCT05313243,Phase 2 Study of Pembrolizumab and Brentuximab Vedotin in Subjects With Relapsed/Refractory CD30 Positive T-cell Lymphoma,Phase 2,Recruiting,Interventional,T-Cell Lymphoma,Brentuximab vedotin; Pembrolizumab,,Yale University,Merck Sharp & Dohme LLC,32,2023-07-10,2028-07-30,United States,No,https://clinicaltrials.gov/study/NCT05313243
NCT05366881,"cfDNA Assay Multicenter Prospective Observational Validation for Early Cancer Detection, Minimal Residual Disease, and Relapse",,Recruiting,Observational,Brain Cancer; Breast Cancer; Bladder Cancer; Cervical Cancer; Colorectal Cancer; Endometrial Cancer; Esophageal Cancer; Stomach Cancer; Head and Neck Cancer; Hepatobiliary Cancer; Leukemia; Lung Cancer; Lymphoma; Multiple Myeloma; Ovarian Cancer; Pancreatic Cancer; Prostate Cancer; Renal Cancer; Sarcoma; Thyroid Cancer,,,"Adela, Inc",,7000,2022-05-03,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05366881
NCT05386108,"An Open-label Multicenter Phase 1b-2 Study of Elacestrant in Combination With Abemaciclib in Women and Men With Brain Metastasis From Estrogen Receptor Positive, HER-2 Negative Breast Cancer",Phase 1/Phase 2,Recruiting,Interventional,Breast Neoplasms; Brain Neoplasms; Neoplasms by Site; Neoplasms; Breast Diseases; Central Nervous System Neoplasms; Brain Diseases; Central Nervous System Diseases,Elacestrant; Abemaciclib,,"Stemline Therapeutics, Inc.",,73,2022-08-31,2026-12-05,Belgium; France; Germany; Greece; Italy; South Korea; Spain; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05386108
NCT05417594,"A Modular Phase I/IIa, Open-label, Multi-centre Study to Assess the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of Ascending Doses of AZD9574 as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Malignancies (CERTIS1)",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Malignancies,AZD9574; Temozolomide (TMZ); [11C]AZ1419 3391; Trastuzumab Deruxtecan (T-DXd); Datopotamab Deruxtecan (Dato-DXd),,AstraZeneca,,695,2022-06-24,2027-08-11,Australia; Germany; South Korea; Spain; Sweden; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05417594
NCT05430035,Safety and Feasibility of Prophylactic Heated Intra-peritoneal Chemotherapy (HIPEC) for High-Risk Gallbladder Adenocarcinoma,Early Phase 1,Recruiting,Interventional,Gallbladder Adenocarcinoma,HIPEC,,West Virginia University,,10,2022-06-23,2029-07-05,United States,No,https://clinicaltrials.gov/study/NCT05430035
NCT05455619,"Study to Assess the Safety and Efficacy of Evexomostat (SDX-7320) in Combination With A PI3K or Akt Inhibitor Plus Fulvestrant in Patients With HR+, HER2-, Metastatic Breast Cancer With PI3K Pathway Alteration(s)",Phase 1/Phase 2,Recruiting,Interventional,HR+/HER2-negative Breast Cancer; Metastatic Breast Cancer,Evexomostat,,"SynDevRx, Inc.",,52,2022-08-26,2026-09-05,United States,No,https://clinicaltrials.gov/study/NCT05455619
NCT05504707,"Phase 1 Dose-Escalation, Dose-Expansion Trial of Intratumoral HER2- and HER3-Primed Dendritic Cells Injections for the Treatment of Early-Stage TNBC and ER Low Positive Breast Cancer (DecipHER)",Phase 1,Recruiting,Interventional,Triple Negative Breast Cancer; HER2-negative Breast Cancer,HER2 - primed Dendritic cells; HER3 - primed Dendritic cells,,H. Lee Moffitt Cancer Center and Research Institute,The Shulas' Foundation,30,2022-08-26,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT05504707
NCT05520099,Observational Basket Trial to Collect Tissue to Develop and Train a Live Tumor Diagnostic Platform (ELEPHAS-02),,Recruiting,Observational,Immunotherapy; Cancer; Bladder Cancer; Urothelial Carcinoma Bladder; Kidney Cancer; Clear Cell Renal Cell Cancer (ccRCC); Colorectal Cancer; MSI-H Colorectal Cancer; DMMR Colorectal Cancer; Head and Neck Cancer (H&N); Squamous Cell Carcinoma Head and Neck Cancer (HNSCC); Liver Cancer; Hepatocellular Carcinoma (HCC); Lung Cancer (NSCLC); NSCLC (Non-small Cell Lung Cancer); Skin Cancer; Cutaneous Melanoma; Endometrial Cancer; Solid Tumor Cancer,"Core Needle Biopsy, Forceps Biopsy, Punch Biopsy",,Elephas,,416,2023-06-26,2027-01-05,United States,No,https://clinicaltrials.gov/study/NCT05520099
NCT05544019,"A Phase 1, Open-Label, Multicenter, Dose Escalation Study of SGR-1505 as Monotherapy in Subjects With Mature B-Cell Malignancies",Phase 1,Recruiting,Interventional,"Mature B-Cell Neoplasm; Non Hodgkin Lymphoma; DLBCL; Waldenstrom Macroglobulinemia; MALT Lymphoma; Follicular Lymphoma; Pediatric-Type Follicular Lymphoma; IRF4 Gene Rearrangement; EBV-Positive DLBCL, Nos; Burkitt Lymphoma; Plasmablastic Lymphoma; High-grade B-cell Lymphoma; Primary Cutaneous Follicle Center Lymphoma; Primary Effusion Lymphoma; Mantle Cell Lymphoma; DLBCL Germinal Center B-Cell Type; Primary Mediastinal Large B Cell Lymphoma; T-Cell/Histiocyte Rich Lymphoma; ALK-Positive Large B-Cell Lymphoma; Primary Cutaneous Diffuse Large B-Cell Lymphoma; Splenic Marginal Zone Lymphoma; Chronic Lymphocytic Leukemia; Nodal Marginal Zone Lymphoma; HHV8-Positive DLBCL, Nos; Lymphoplasmacytic Lymphoma; Duodenal-Type Follicular Lymphoma",SGR-1505,,"Schrödinger, Inc.",,52,2023-04-10,2026-03-05,France; Italy; Moldova; Poland; Romania; Spain; Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05544019
NCT05544929,"A Phase I, Open-label, Multi-center Study of KFA115 as a Single Agent and in Combination With Pembrolizumab in Patients With Select Advanced Cancers",Phase 1,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung; Cutaneous Melanoma; Carcinoma, Renal Cell; Carcinoma, Ovarian Epithelial; Nasopharyngeal Carcinoma; Carcinoma, Thymic; Anal Cancer; Mesothelioma; Esophagogastric Cancer; High Microsatellite Instability Colorectal Carcinoma; Squamous Cell Carcinoma of Head and Neck; Triple Negative Breast Neoplasms",KFA115; pembrolizumab,,Novartis Pharmaceuticals,,180,2022-10-26,2027-09-01,Canada; China; France; Germany; Hong Kong; Italy; Japan; Singapore; South Korea; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05544929
NCT05546268,A Phase 1/2 Study of Oral MRT-2359 in Patients With MYC-Driven and Other Selected Solid Tumors Including Lung Cancer and Diffuse B-Cell Lymphoma,Phase 1/Phase 2,Recruiting,Interventional,"NSCLC; SCLC; High Grade Neuroendocrine Cancer; DLBCL; L-MYC and N-MYC Amplified Solid Tumors; NSCLC With High or Low L-MYC or N-MYC Expression; HR-positive, HER2-negative Breast Cancer; Prostate Cancer",Oral MRT-2359; Oral MRT-2359; Oral MRT-2359; Oral MRT-2359; Oral MRT-2359; Oral MRT-2359,,"Monte Rosa Therapeutics, Inc",,174,2022-10-12,2027-11-05,Canada; United States,No,https://clinicaltrials.gov/study/NCT05546268
NCT05579366,Phase 1/2 Study of Rina-S in Patients With Locally Advanced and/or Metastatic Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,High Grade Epithelial Ovarian Cancer; High Grade Serous Ovarian Cancer; Primary Peritoneal Carcinoma; Fallopian Tube Cancer; Endometrial Cancer; Non-small Cell Lung Cancer; Epidermal Growth Factor Receptor (EGFR)-Mutated Non-Small Cell Lung Cancer (NSCLC); Mesothelioma; Breast Adenocarcinoma; Triple Negative Breast Cancer; Hormone Receptor-positive/Her2 Negative Breast Cancer; Platinum-resistant Ovarian Cancer (PROC); Platinum Sensitive Ovarian Cancer (PSOC); Primary Refractory Ovarian Cancer; Uterine Cancer,Rina-S; Carboplatin; Bevacizumab; Pembrolizumab,,Genmab,,764,2022-12-07,2027-10-05,China; Japan; United States,No,https://clinicaltrials.gov/study/NCT05579366
NCT05592626,"A Phase 1/2, First-in-Human, Open-Label, Dose Escalation and Expansion Study of STAR0602, a Selective T Cell Receptor (TCR) Targeting, Bifunctional Antibody-fusion Molecule, in Subjects With Unresectable, Locally Advanced, or Metastatic Solid Tumors That Are Antigen-rich (START-001)",Phase 1/Phase 2,Recruiting,Interventional,"Advanced Solid Tumors; Genital Neoplasm, Female; Urogenital Neoplasms; Lung Neoplasm; Neoplasms by Site; Papillomavirus Infection; Epstein-Barr Virus Infections; Carcinoma; Neoplasms; Vulvar Neoplasms; Vulvar Diseases; Abdominal Neoplasm",STAR0602,,"Marengo Therapeutics, Inc.",,365,2023-01-04,2026-10-05,Canada; France; Spain; United States,No,https://clinicaltrials.gov/study/NCT05592626
NCT05608252,A Single Arm Phase 1/2 Trial of Abemaciclib + VS-6766 + Fulvestrant in Metastatic HR+/HER2- Breast Cancer,Phase 1/Phase 2,Recruiting,Interventional,Breast Cancer; Hormone Receptor-positive Breast Cancer; Hormone Receptor Positive HER-2 Negative Breast Cancer,VS-6766; Abemaciclib; Fulvestrant,,Adrienne G. Waks,"Verastem, Inc.; Eli Lilly and Company",63,2023-02-23,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT05608252
NCT05696626,"An Open Label, Randomized, Multicenter Study Comparing the Efficacy and Safety of the Combination of Lasofoxifene and Abemaciclib to the Combination of Fulvestrant and Abemaciclib for the Treatment of Pre- and Postmenopausal Women and Men With Locally Advanced or Metastatic ER+/HER2- Breast Cancer With an ESR1 Mutation",Phase 3,Recruiting,Interventional,Metastatic Breast Cancer,Lasofoxifene in combination with abemaciclib; Fulvestrant in combination with abemaciclib,,Sermonix Pharmaceuticals Inc.,,500,2023-10-31,2028-04-05,Australia; Belgium; Canada; China; France; Germany; Israel; Italy; Poland; Romania; Singapore; South Korea; Spain; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05696626
NCT05709574,"An Open-Label, Phase II Single-Arm, Window Trial of Tadalafil Effect + Chemotherapy in Patients With Resectable Gastric/GEJ Adenocarcinoma",Phase 2,Recruiting,Interventional,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,Tadalafil 20 MG,,University of Arizona,,10,2023-04-20,2026-05-31,United States,No,https://clinicaltrials.gov/study/NCT05709574
NCT05736367,Pilot Study to Investigate the Metabolic Pathways in Hormone Receptor Positive/HER2 Negative Breast Cancer,Not Applicable,Recruiting,Interventional,Breast Cancer,U-13C-glucose,,"Rutgers, The State University of New Jersey",Ludwig Institute for Cancer Research,16,2024-11-15,2028-06-30,United States,No,https://clinicaltrials.gov/study/NCT05736367
NCT05748834,Phase 2 Single Arm Trial With a Safety Lead-in of Tucatinib in Combination With Doxil for the Treatment of HER2+ Metastatic Breast Cancer,Phase 2,Recruiting,Interventional,Breast Cancer,Tucatinib; Doxil,,"SCRI Development Innovations, LLC",Seagen Inc.; Pfizer,36,2023-07-24,2026-07-05,United States,No,https://clinicaltrials.gov/study/NCT05748834
NCT05753306,A Phase II Study of Robotic Cytoreduction and Hyperthermic Intraperitoneal Chemotherapy (HIPEC) for Patients With Gastric Cancer and Limited Peritoneal Metastasis: ROBO-CHIP Trial,Phase 2,Recruiting,Interventional,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Metastatic Malignant Neoplasm in the Peritoneum,Cisplatin; Computed Tomography; Gastrectomy; Magnetic Resonance Imaging; Positron Emission Tomography; Questionnaire Administration; Paclitaxel; Hyperthermic Intraperitoneal Chemotherapy,,Mayo Clinic,,40,2023-04-20,2028-03-31,United States,No,https://clinicaltrials.gov/study/NCT05753306
NCT05826964,"Levels of Circulating Tumor DNA as a Predictive Marker for Early Switch in Treatment for Patients With Metastatic (Stage IV) Breast Cancer: A Phase 2 Randomized, Open-Label Study",Phase 2,Recruiting,Interventional,Breast Cancer; ER-positive Breast Cancer; HER2-negative Breast Cancer; Metastatic Breast Cancer,AI+CDK4/6i; SERD+CDK4/6i; mTOR inhibitor + AI; mTOR inhibitor + SERD; mTOR inhibitor + Selective estrogen receptor modulator; PI3K inhibitor + SERD; PI3K inhibitor + AI; Chemotherapy; Oral SERD; PARPi; AKT inhibitor; Step 3 Arm 2,,University of Miami,,500,2023-06-12,2029-07-31,United States,No,https://clinicaltrials.gov/study/NCT05826964
NCT05838768,"An Open-label, Multi-center Phase I/Ib Dose Finding and Expansion Study of HRO761 as Single Agent and in Combinations in Patients With Microsatellite Instability-High or Mismatch Repair Deficient Advanced Solid Tumors.",Phase 1,Recruiting,Interventional,"MSIhi or dMMR Advanced Unresectable or Metastatic Solid Tumors, Including Colorectal Cancers",HRO761; pembrolizumab; irinotecan,,Novartis Pharmaceuticals,,327,2023-06-27,2029-05-30,Belgium; China; France; Germany; Israel; Italy; Japan; Norway; Singapore; South Korea; Spain; Sweden; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05838768
NCT05855200,"A Phase 3, Open-Label, Randomized Study of Perioperative Dostarlimab Monotherapy Versus Standard of Care in Participants With Untreated T4N0 or Stage III dMMR/MSI-H Resectable Colon Cancer",Phase 3,Recruiting,Interventional,"Colonic Neoplasms; Neoplasms, Colon",Dostarlimab; CAPEOX; FOLFOX,,GlaxoSmithKline,,811,2023-08-01,2031-03-27,Argentina; Australia; Belgium; Brazil; Canada; China; Estonia; Finland; France; Germany; Greece; Italy; Japan; Mexico; Netherlands; Norway; Panama; Portugal; South Korea; Spain; Sweden; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05855200
NCT05894239,"A Phase III, Multicenter, Randomized, Double-Blind, Placebo-Controlled Study Evaluating the Efficacy and Safety of Inavolisib in Combination With Phesgo Versus Placebo in Combination With Phesgo As Maintenance Therapy After First Line Induction Therapy in Participants With PIK3CA-Mutated HER2-Positive Locally Advanced or Metastatic Breast Cancer",Phase 3,Recruiting,Interventional,Metastatic Breast Cancer,Inavolisib; Phesgo; Placebo; Taxane-based Chemotherapy; Optional Endocrine Therapy of Investigator's Choice,,Hoffmann-La Roche,,230,2023-09-08,2032-12-28,Argentina; Australia; Belgium; Brazil; Canada; China; Colombia; Finland; France; Germany; Hong Kong; India; Italy; Jordan; Kenya; Mexico; Oman; Poland; Singapore; South Africa; South Korea; Spain; Taiwan; Tunisia; Turkey (Türkiye); Uganda; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05894239
NCT05919264,A Phase 1/2 Study of FOG-001 in Participants With Locally Advanced or Metastatic Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,Cancer; Colorectal Cancer; Solid Tumor; Locally Advanced Solid Tumor; Metastatic Cancer; WNT Pathway; β-catenin; Beta-catenin; Adenomatous Polyposis Coli; APC; HCC; Desmoid; Microsatellite Stable Colorectal Cancer; Metastatic Castration-resistant Prostate Cancer; FAP; Endometrial Carcinoma; Prostate Cancer; Microsatellite Instability-High Colorectal Cancer; CTNNB1; Adamantinomatous Craniopharyngioma,FOG-001; mFOLFOX-6; Nivolumab; Trifluridine/tipiracil; Bevacizumab,,"Parabilis Medicines, Inc.",,575,2023-05-23,2027-08-31,United States,No,https://clinicaltrials.gov/study/NCT05919264
NCT05950945,"A Phase 3b, Multicenter, Global, Interventional, Open-label Study of Trastuzumab Deruxtecan (T-DXd), an Anti-HER2-Antibody Drug Conjugate (ADC), in Subjects Who Have Unresectable and/or Metastatic HER2-low or HER2 Immunohistochemistry (IHC) 0 Breast Cancer (DESTINY-Breast15)",Phase 3,Recruiting,Interventional,Breast Cancer,Trastuzumab Deruxtecan,,Daiichi Sankyo,AstraZeneca,250,2023-12-30,2027-10-01,Australia; Belgium; Brazil; China; Ireland; Italy; Netherlands; Portugal; Spain; United States,No,https://clinicaltrials.gov/study/NCT05950945
NCT05985655,"A Phase 1/2 Open-label Multicenter Study to Assess the Safety, Pharmacokinetics, and Anti-tumor Activity of GTAEXS617 in Patients With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Advanced Solid Tumor; Head and Neck Squamous Cell Carcinoma (HNSCC); Pancreatic Adenocarcinoma; Non-small Cell Lung Cancer (NSCLC); Breast Carcinoma; High-grade Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancers (HGSOC); Hormone Receptor Positive [HR+] and Human Epidermal Growth Factor Receptor 2 Negative [HER2-] Breast Carcinoma",GTAEXS617; SoC,,"Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals, Inc.",,165,2023-07-06,2028-05-05,Belgium; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05985655
NCT05986279,Improving Psychological and Vestibular Health Using a Novel Intervention: The Making Informed Decisions in Gaze and Postural Stability (MINDGAPS) System,Not Applicable,Recruiting,Interventional,Vestibular Hypofunction,Rehab,,University of Montana,"United States Naval Medical Center, San Diego; Congressionally Directed Medical Research Programs",500,2023-08-30,2027-09-29,United States,No,https://clinicaltrials.gov/study/NCT05986279
NCT05986604,"NIA_Improving Sleep and Circadian Functioning, Daytime Functioning, and Well-being for Midlife and Older Adults by Improving Patient Memory for a Transdiagnostic Sleep and Circadian Treatment",Not Applicable,Recruiting,Interventional,Sleep Disorder; Circadian Dysregulation; Memory Impairment,Memory Support Intervention; Transdiagnostic Intervention for Sleep and Circadian Dysfunction,,"University of California, Berkeley",,178,2024-01-04,2028-07-28,United States,No,https://clinicaltrials.gov/study/NCT05986604
NCT05997056,"A Phase 2 Multi-center, Open-label, Single Arm Study of Nab-sirolimus in Patients With Well-differentiated Neuroendocrine Tumors (NETs) of the Gastrointestinal Tract, Lung, or Pancreas Who Have Not Received Prior Treatment With mTOR Inhibitors",Phase 2,Recruiting,Interventional,Neuroendocrine Tumors; NET; Pancreatic Neuroendocrine Tumor; Gastrointestinal Neuroendocrine Tumor; Pulmonary Neuroendocrine Tumor,nab-sirolimus,,"Aadi Bioscience, Inc.",,21,2023-11-07,2025-12-08,United States,No,https://clinicaltrials.gov/study/NCT05997056
NCT06006923,Randomized Trial of Regorafenib in Combination With Pembrolizumab or Pembrolizumab Monotherapy With an Efficacy Lead-in of Regorafenib and Pembrolizumab for Patients With MSI-H Colorectal Cancer,Phase 2,Recruiting,Interventional,MSI-H Colorectal Cancer,Regorafenib; Pembrolizumab,,Anwaar Saeed,Bayer,154,2024-06-26,2029-06-05,United States,No,https://clinicaltrials.gov/study/NCT06006923
NCT06016738,"A Phase 3 Randomized, Open-Label Study of OP-1250 Monotherapy vs Standard of Care for the Treatment of ER+, HER2- Advanced or Metastatic Breast Cancer Following Endocrine and CDK 4/6 Inhibitor Therapy (OPERA-01)",Phase 3,Recruiting,Interventional,Breast Cancer; Advanced Breast Cancer; Metastatic Breast Cancer; ER Positive Breast Cancer; HER2 Negative Breast Carcinoma,Palazestrant; Fulvestrant; Anastrozole; Letrozole; Exemestane,,"Olema Pharmaceuticals, Inc.",,510,2023-11-16,2027-09-30,Argentina; Australia; Belgium; Brazil; Bulgaria; Canada; Czechia; France; Germany; Hong Kong; Hungary; Italy; Malaysia; Mexico; Netherlands; Poland; Portugal; Puerto Rico; Romania; South Korea; Spain; Taiwan; Thailand; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06016738
NCT06037837,Generalized Robotic Skills Assessment Using Machine Learning-Based Analysis Across Multiple Surgical Specialties,,Enrolling by invitation,Observational,Surgery,Robotic Surgery,,Memorial Sloan Kettering Cancer Center,,1000,2023-08-24,2026-08-24,United States,No,https://clinicaltrials.gov/study/NCT06037837
NCT06047379,"An Open-label Phase 1/2 Dose Finding, Safety and Efficacy Study of Oral NEO212 in Patients With Astrocytoma IDH-mutant, Glioblastoma IDH-wildtype or Uncontrolled Brain Metastasis in Patients With Select Solid Tumors.",Phase 1/Phase 2,Recruiting,Interventional,"Diffuse Astrocytoma, IDH-Mutant; Glioblastoma, IDH-wildtype; Brain Metastases, Adult; Cervical Cancer; Colorectal Cancer; Esophageal Cancer; Esophageal Squamous Cell Carcinoma; Gastric Cancer; Gastroesophageal Junction Adenocarcinoma; Head and Neck Squamous Cell Carcinoma; Melanoma; Merkel Cell Carcinoma; Microsatellite Instability-High Solid Malignant Tumor; Mismatch Repair Deficient Solid Malignant Tumor; Microsatellite Instability-High Colorectal Cancer; Mismatch Repair Deficient Colorectal Cancer; Non-small Cell Lung Cancer; Renal Cell Carcinoma; Small Cell Lung Cancer; Squamous Cell Carcinoma; Urothelial Carcinoma",NEO212 Oral Capsule; Ipilimumab; Pembrolizumab; Nivolumab; Regorafenib; Carboplatin; Paclitaxel; FOLFIRI Protocol; Bevacizumab,,"Neonc Technologies, Inc.",,134,2023-11-01,2027-08-31,United States,No,https://clinicaltrials.gov/study/NCT06047379
NCT06058377,Phase III Trial Of Neoadjuvant Durvalumab (NSC 778709) Plus Chemotherapy Versus Chemotherapy Alone For Adults With MammaPrint High 2 Risk (MP2) Hormone Receptor (HR) Positive / Human Epidermal Growth Factor Receptor (HER2) Negative Stage II-III Breast Cancer,Phase 3,Recruiting,Interventional,Anatomic Stage II Breast Cancer AJCC v8; Anatomic Stage III Breast Cancer AJCC v8; HER2-Negative Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma,Biospecimen Collection; Cyclophosphamide; Doxorubicin; Durvalumab; Genetic Testing; Mammography; Paclitaxel; Quality-of-Life Assessment,,National Cancer Institute (NCI),,3680,2023-11-27,2026-05-31,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT06058377
NCT06131840,An Open-label Phase 1 Study to Investigate PF-08046050 (SGN-CEACAM5C) in Adults With Advanced Solid Tumors,Phase 1,Recruiting,Interventional,"Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Pancreatic Ductal Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Small Cell Lung Carcinoma",PF-08046050; bevacizumab; 5-Fluorouracil (5-FU); Oxaliplatin; Leucovorin (LV),,"Seagen, a wholly owned subsidiary of Pfizer",Sanofi,914,2023-11-20,2030-09-12,Canada; France; Netherlands; Spain; Sweden; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06131840
NCT06138808,Prognostic Value of the 5-SENSE Score to Predict Focality of the Seizure-onset Zone as Assessed by Stereo-electroencephalography - a Prospective Multicenter Validation Study,,Enrolling by invitation,Observational,Epilepsy Intractable,Stereoelectroencephalography (SEEG),,Duke University,Christian Doppler University Hospital,400,2024-01-09,2025-11-05,Australia; Austria; Canada; Czechia; Denmark; France; Germany; Japan; Romania; Spain; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT06138808
NCT06176261,DATO-BASE: A Phase 2 Trial of DATOpotamab-deruxtecan for Breast Cancer Brain metAstaSEs,Phase 2,Recruiting,Interventional,Breast Cancer; Breast Cancer Female; Metastatic Triple-Negative Breast Carcinoma; ER Positive Breast Cancer; HER2-negative Breast Cancer; HER2 Negative Breast Carcinoma; ER-negative Breast Cancer,Datopotamab Deruxtecan,,"Sarah Sammons, MD",Daiichi Sankyo,58,2024-01-08,2029-01-01,United States,No,https://clinicaltrials.gov/study/NCT06176261
NCT06224673,Phase II Open-label Study of ARX788 (Anti-HER2 Antibody Drug Conjugate (ADC)) for Patients With HER2-low Locally Advanced Unresectable or Metastatic Breast Cancer,Phase 2,Not yet recruiting,Interventional,HER2 Low Breast Carcinoma; Triple Negative Breast Cancer; Hormone-receptor-positive Breast Cancer; Hormone Receptor Positive Breast Carcinoma,ARX788; Computed Tomography (CT); Biospecimen Collection; Amiloride,,"Laura Huppert, MD, BA","Ambrx, Inc.",36,2026-01-15,2029-03-31,United States,No,https://clinicaltrials.gov/study/NCT06224673
NCT06241456,"A Phase 1 Study of FT825/ONO-8250, an Off-the-Shelf CAR T-Cell Therapy, With or Without Monoclonal Antibodies, in HER2-Positive or Other Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor,FT825; Fludarabine; Cyclophosphamide; Bendamustine; Docetaxel; Cisplatin; Cetuximab,,Fate Therapeutics,,351,2024-01-05,2044-05-01,United States,No,https://clinicaltrials.gov/study/NCT06241456
NCT06242470,"A Phase 1/1b First-in-Human, Open Label, Dose Escalation and Cohort Expansion Study of MGC026 in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Non Small Cell Lung Cancer; Small-cell Lung Cancer; Bladder Cancer; Sarcoma; Endometrial Cancer; Melanoma; Castration Resistant Prostatic Cancer; Cervical Cancer; Colorectal Cancer; Gastric Cancer; Gastro-esophageal Cancer; Pancreas Cancer; Clear Cell Renal Cell Carcinoma; Hepatocellular Carcinoma; Platinum-resistant Ovarian Cancer; Breast Cancer; Ovarian Cancer; Esophageal Squamous Cell Cancer (SCC),MGC026 Dose Escalation; MGC026 Dose for Expansion,,MacroGenics,,250,2024-03-06,2028-10-05,Australia; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06242470
NCT06270706,"A Phase 1a/1b Multicenter, Open-label Dose Escalation/Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Evidence of Antitumor Activity of PLN-101095 as Monotherapy and in Combination With Pembrolizumab in Adult Participants With Advanced or Metastatic Solid Tumors Who Have Disease Progression While on Pembrolizumab",Phase 1,Recruiting,Interventional,Metastatic Solid Tumor,PLN-101095; Pembrolizumab,,"Pliant Therapeutics, Inc.",,77,2023-08-30,2025-12-05,United States,No,https://clinicaltrials.gov/study/NCT06270706
NCT06356311,"A Phase 3, Multicenter, Open-label, Randomized Study to Compare the Efficacy and Safety of MK-2870 Versus Treatment of Physician's Choice in 3L+ Advanced/Metastatic Gastroesophageal Adenocarcinoma (Gastric Adenocarcinoma, Gastroesophageal Junction Adenocarcinoma, and Esophageal Adenocarcinoma)",Phase 3,Recruiting,Interventional,Gastroesophageal Cancer,Sacituzumab tirumotecan; Trifluridine-Tipiracil; Irinotecan; Paclitaxel; Docetaxel; Rescue medication; Supportive care measures,,Merck Sharp & Dohme LLC,,450,2024-05-03,2027-05-06,Belgium; Brazil; Canada; Chile; China; Colombia; Denmark; France; Germany; Hong Kong; Israel; Italy; Japan; Malaysia; Mexico; Peru; Poland; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06356311
