nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT05579366,Phase 1/2 Study of Rina-S in Patients With Locally Advanced and/or Metastatic Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,High Grade Epithelial Ovarian Cancer; High Grade Serous Ovarian Cancer; Primary Peritoneal Carcinoma; Fallopian Tube Cancer; Endometrial Cancer; Non-small Cell Lung Cancer; Epidermal Growth Factor Receptor (EGFR)-Mutated Non-Small Cell Lung Cancer (NSCLC); Mesothelioma; Breast Adenocarcinoma; Triple Negative Breast Cancer; Hormone Receptor-positive/Her2 Negative Breast Cancer; Platinum-resistant Ovarian Cancer (PROC); Platinum Sensitive Ovarian Cancer (PSOC); Primary Refractory Ovarian Cancer; Uterine Cancer,Rina-S; Carboplatin; Bevacizumab; Pembrolizumab,,Genmab,,764,2022-12-07,2027-10-05,China; Japan; United States,No,https://clinicaltrials.gov/study/NCT05579366
NCT05608252,A Single Arm Phase 1/2 Trial of Abemaciclib + VS-6766 + Fulvestrant in Metastatic HR+/HER2- Breast Cancer,Phase 1/Phase 2,Recruiting,Interventional,Breast Cancer; Hormone Receptor-positive Breast Cancer; Hormone Receptor Positive HER-2 Negative Breast Cancer,VS-6766; Abemaciclib; Fulvestrant,,Adrienne G. Waks,"Verastem, Inc.; Eli Lilly and Company",63,2023-02-23,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT05608252
NCT05696626,"An Open Label, Randomized, Multicenter Study Comparing the Efficacy and Safety of the Combination of Lasofoxifene and Abemaciclib to the Combination of Fulvestrant and Abemaciclib for the Treatment of Pre- and Postmenopausal Women and Men With Locally Advanced or Metastatic ER+/HER2- Breast Cancer With an ESR1 Mutation",Phase 3,Recruiting,Interventional,Metastatic Breast Cancer,Lasofoxifene in combination with abemaciclib; Fulvestrant in combination with abemaciclib,,Sermonix Pharmaceuticals Inc.,,500,2023-10-31,2028-04-05,Australia; Belgium; Canada; China; France; Germany; Israel; Italy; Poland; Romania; Singapore; South Korea; Spain; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05696626
NCT05748834,Phase 2 Single Arm Trial With a Safety Lead-in of Tucatinib in Combination With Doxil for the Treatment of HER2+ Metastatic Breast Cancer,Phase 2,Recruiting,Interventional,Breast Cancer,Tucatinib; Doxil,,"SCRI Development Innovations, LLC",Seagen Inc.; Pfizer,36,2023-07-24,2026-07-05,United States,No,https://clinicaltrials.gov/study/NCT05748834
NCT05783609,A Phase 2 Study of Epcoritamab and Rituximab for First-line Treatment of Follicular Lymphoma,Phase 2,Recruiting,Interventional,"Follicular Lymphoma; Low Grade Non-Hodgkin's Lymphoma, Adult",Epcoritamab; Rituximab,,"Reid Merryman, MD",Genmab; AbbVie,100,2023-06-21,2030-02-05,United States,No,https://clinicaltrials.gov/study/NCT05783609
NCT05798897,A Phase 1 Study of Patient-Derived Multi-Tumor-Associated Antigen-Specific T Cells (MT-601) Administered to Patients With Relapsed or Refractory Non-Hodgkin and Hodgkin Lymphoma (APOLLO),Phase 1,Recruiting,Interventional,"Non-Hodgkin Lymphoma, Adult; Non-Hodgkin Lymphoma, Refractory; Non-Hodgkin Lymphoma, Relapsed; Non Hodgkin Lymphoma; Hodgkin Lymphoma; Hodgkin Lymphoma, Adult; Hodgkin's Lymphoma, Relapsed, Adult",MT-601,,"Marker Therapeutics, Inc.",,79,2023-01-02,2028-02-28,United States,No,https://clinicaltrials.gov/study/NCT05798897
NCT05826964,"Levels of Circulating Tumor DNA as a Predictive Marker for Early Switch in Treatment for Patients With Metastatic (Stage IV) Breast Cancer: A Phase 2 Randomized, Open-Label Study",Phase 2,Recruiting,Interventional,Breast Cancer; ER-positive Breast Cancer; HER2-negative Breast Cancer; Metastatic Breast Cancer,AI+CDK4/6i; SERD+CDK4/6i; mTOR inhibitor + AI; mTOR inhibitor + SERD; mTOR inhibitor + Selective estrogen receptor modulator; PI3K inhibitor + SERD; PI3K inhibitor + AI; Chemotherapy; Oral SERD; PARPi; AKT inhibitor; Step 3 Arm 2,,University of Miami,,500,2023-06-12,2029-07-31,United States,No,https://clinicaltrials.gov/study/NCT05826964
NCT05853575,A Randomized Study of Two Dosing Regimens of Adagrasib in Patients With Previously Treated Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2,Recruiting,Interventional,Advanced Cancer; Metastatic Cancer; Malignant Neoplasm of Lung,Adagrasib,,Mirati Therapeutics Inc.,,200,2024-02-16,2026-07-30,Brazil; Croatia; France; Greece; Hungary; Israel; Italy; Japan; Mexico; Netherlands; Peru; Poland; Romania; Serbia; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United States,No,https://clinicaltrials.gov/study/NCT05853575
NCT05874193,A Collaborative Community Effort Using Belantamab Mafodotin in Relapsed/Refractory Myeloma,Phase 2,Not yet recruiting,Interventional,Relapsed/Refractory Multiple Myeloma,Belantamab mafodotin,,"Cristiana Costa Chase, DO",,33,2025-10-05,2027-10-05,United States,No,https://clinicaltrials.gov/study/NCT05874193
NCT05879926,"A Phase III Adjuvant Trial Evaluating the Addition of Adjuvant Chemotherapy to Ovarian Function Suppression Plus Endocrine Therapy in Premenopausal Patients With pN0-1, ER-Positive/HER2-Negative Breast Cancer and an Oncotype Recurrence Score Less Than or Equal to 25 (OFSET)",Phase 3,Recruiting,Interventional,Breast Cancer,Ovarian Function Suppression + Aromatase Inhibitor; Adjuvant Chemotherapy + Ovarian Function Suppression,,NRG Oncology,National Cancer Institute (NCI),3960,2023-08-31,2034-07-05,Canada; Colombia; Japan; Mexico; Peru; Puerto Rico; United States; Uruguay,No,https://clinicaltrials.gov/study/NCT05879926
NCT05888493,"A Randomized, Open-label, Multi-center Phase III Trial Comparing Tisagenlecleucel to Standard of Care in Adult Participants With Relapsed or Refractory Follicular Lymphoma (FL)",Phase 3,Recruiting,Interventional,Follicular Lymphoma (FL),"Tisagenlecleucel; Lenalidomide and rituximab (R2) in 28-day cycles for up to 12 cycles.; Rituximab, cyclophosphamide, doxorubicin, vincristine and prednisone or prednisolone (R-CHOP) in 21-day cycles for 6 to 8 cycles; Lymphodepleting chemotherapy; Corticosteroids and/or Radiation (Bridging therapy)",,Novartis Pharmaceuticals,,108,2023-10-02,2031-01-18,Australia; Austria; Canada; Czechia; Hungary; Poland; Romania; Singapore; Slovakia; South Korea; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05888493
NCT05894239,"A Phase III, Multicenter, Randomized, Double-Blind, Placebo-Controlled Study Evaluating the Efficacy and Safety of Inavolisib in Combination With Phesgo Versus Placebo in Combination With Phesgo As Maintenance Therapy After First Line Induction Therapy in Participants With PIK3CA-Mutated HER2-Positive Locally Advanced or Metastatic Breast Cancer",Phase 3,Recruiting,Interventional,Metastatic Breast Cancer,Inavolisib; Phesgo; Placebo; Taxane-based Chemotherapy; Optional Endocrine Therapy of Investigator's Choice,,Hoffmann-La Roche,,230,2023-09-08,2032-12-28,Argentina; Australia; Belgium; Brazil; Canada; China; Colombia; Finland; France; Germany; Hong Kong; India; Italy; Jordan; Kenya; Mexico; Oman; Poland; Singapore; South Africa; South Korea; Spain; Taiwan; Tunisia; Turkey (Türkiye); Uganda; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05894239
NCT05903092,A Phase II Trial of MOnaliZumab in Combination With durvAlumab (MEDI4736) Plus Platinum-based chemotheRapy for First-line Treatment of Extensive Stage Small Cell Lung Cancer (MOZART),Phase 2,Recruiting,Interventional,Small Cell Lung Cancer; SCLC; Extensive Stage Small Cell Lung Cancer,Durvalumab; Monalizumab; Carboplatin or Cisplatin; Etoposide,,Hirva Mamdani,AstraZeneca; Barbara Ann Karmanos Cancer Institute,38,2023-09-26,2027-01-03,United States,No,https://clinicaltrials.gov/study/NCT05903092
NCT05916196,[18F]FLUOROESTRADIOL (FES) PET/CT IMAGING OF THE ESTROGEN RECEPTOR IN PATIENTS WITH METASTATIC OR RECURRENT UTERINE CANCER,Phase 2,Recruiting,Interventional,Uterine Cancer,18F-Fluoroestradiol,,Abramson Cancer Center at Penn Medicine,,30,2024-04-05,2027-08-01,United States,No,https://clinicaltrials.gov/study/NCT05916196
NCT05950945,"A Phase 3b, Multicenter, Global, Interventional, Open-label Study of Trastuzumab Deruxtecan (T-DXd), an Anti-HER2-Antibody Drug Conjugate (ADC), in Subjects Who Have Unresectable and/or Metastatic HER2-low or HER2 Immunohistochemistry (IHC) 0 Breast Cancer (DESTINY-Breast15)",Phase 3,Recruiting,Interventional,Breast Cancer,Trastuzumab Deruxtecan,,Daiichi Sankyo,AstraZeneca,250,2023-12-30,2027-10-01,Australia; Belgium; Brazil; China; Ireland; Italy; Netherlands; Portugal; Spain; United States,No,https://clinicaltrials.gov/study/NCT05950945
NCT05978518,Feasibility and Efficacy Study of the CardioPulmonary Monitoring (CPM) System in Patients With Chronic Heart Failure,Phase 2/Phase 3,Recruiting,Interventional,Heart Failure,CPM Device + Monitoring; CPM Device,,"Analog Device, Inc.",,100,2023-07-13,2025-12-20,United States,No,https://clinicaltrials.gov/study/NCT05978518
NCT05985655,"A Phase 1/2 Open-label Multicenter Study to Assess the Safety, Pharmacokinetics, and Anti-tumor Activity of GTAEXS617 in Patients With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Advanced Solid Tumor; Head and Neck Squamous Cell Carcinoma (HNSCC); Pancreatic Adenocarcinoma; Non-small Cell Lung Cancer (NSCLC); Breast Carcinoma; High-grade Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancers (HGSOC); Hormone Receptor Positive [HR+] and Human Epidermal Growth Factor Receptor 2 Negative [HER2-] Breast Carcinoma",GTAEXS617; SoC,,"Exscientia AI Ltd., a wholly owned subsidiary of Recursion Pharmaceuticals, Inc.",,165,2023-07-06,2028-05-05,Belgium; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05985655
NCT05989828,Phase Ib Clinical Trial of Autologous Anti-NY-ESO-1 TCR-Engineered T Cells in Patients With Relapsed/Refractory Locally Advanced or Metastatic NY-ESO-1-Expressing Triple Negative Breast Cancer,Phase 1,Recruiting,Interventional,Triple Negative Breast Cancer,Aldesleukin; Anti-HLA-A2/NY-ESO-1 TCR-transduced Autologous T Lymphocytes; Biopsy; Biospecimen Collection; Computed Tomography; Cyclophosphamide; Echocardiography; Fludarabine; Leukapheresis; Magnetic Resonance Imaging; Mammogram; Multigated Acquisition Scan; Ultrasound Imaging,,University of Southern California,National Cancer Institute (NCI),20,2024-12-17,2027-12-17,United States,No,https://clinicaltrials.gov/study/NCT05989828
NCT06007131,Feasibility and Efficacy Study of the CardioPulmonary Management (CPM) System in Patients With Chronic Heart Failure,Not Applicable,Recruiting,Interventional,Heart Failure,CardioPumlonary Management System,,"Analog Device, Inc.","Orlando Health, Inc.",75,2023-12-15,2025-11-01,United States,No,https://clinicaltrials.gov/study/NCT06007131
NCT06016738,"A Phase 3 Randomized, Open-Label Study of OP-1250 Monotherapy vs Standard of Care for the Treatment of ER+, HER2- Advanced or Metastatic Breast Cancer Following Endocrine and CDK 4/6 Inhibitor Therapy (OPERA-01)",Phase 3,Recruiting,Interventional,Breast Cancer; Advanced Breast Cancer; Metastatic Breast Cancer; ER Positive Breast Cancer; HER2 Negative Breast Carcinoma,Palazestrant; Fulvestrant; Anastrozole; Letrozole; Exemestane,,"Olema Pharmaceuticals, Inc.",,510,2023-11-16,2027-09-30,Argentina; Australia; Belgium; Brazil; Bulgaria; Canada; Czechia; France; Germany; Hong Kong; Hungary; Italy; Malaysia; Mexico; Netherlands; Poland; Portugal; Puerto Rico; Romania; South Korea; Spain; Taiwan; Thailand; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06016738
NCT06028022,Reishi Mushroom Extract for Fatigue and/or Arthralgias in Patients With Breast Cancer on Aromatase Inhibitors: A Randomized Phase II MNCCTN Trial,Phase 2,Recruiting,Interventional,Estrogen Receptor-Positive Breast Carcinoma,Mushroom Extract; Placebo Administration; Quality-of-Life Assessment; Questionnaire Administration,,Mayo Clinic,,80,2023-10-18,2026-10-16,United States,No,https://clinicaltrials.gov/study/NCT06028022
NCT06035744,"A Phase 1 First-in-Human Study to Investigate the Safety, Efficacy, Pharmacokinetics, and Pharmacodynamic Activity of CLN-617 Alone and in Combination With Pembrolizumab in Patients With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor,CLN-617; Pembrolizumab,,Cullinan Therapeutics Inc.,,86,2023-12-12,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT06035744
NCT06055881,Primary Breast Oligoprogressive Sites Treated With Radiotherapy to Obviate the Need to Change Systemic Therapy (BOSS),Not Applicable,Recruiting,Interventional,Breast Carcinoma; Anatomic Stage IV Breast Cancer AJCC v8; Metastatic Breast Cancer,Biospecimen Collection; Surveys; Stereotactic Body Radiation Therapy (SBRT); Computed Tomography; Magnetic Resonance Imaging; Positron Emission Tomography,,Mayo Clinic,,45,2023-10-23,2032-05-01,United States,No,https://clinicaltrials.gov/study/NCT06055881
NCT06058377,Phase III Trial Of Neoadjuvant Durvalumab (NSC 778709) Plus Chemotherapy Versus Chemotherapy Alone For Adults With MammaPrint High 2 Risk (MP2) Hormone Receptor (HR) Positive / Human Epidermal Growth Factor Receptor (HER2) Negative Stage II-III Breast Cancer,Phase 3,Recruiting,Interventional,Anatomic Stage II Breast Cancer AJCC v8; Anatomic Stage III Breast Cancer AJCC v8; HER2-Negative Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma,Biospecimen Collection; Cyclophosphamide; Doxorubicin; Durvalumab; Genetic Testing; Mammography; Paclitaxel; Quality-of-Life Assessment,,National Cancer Institute (NCI),,3680,2023-11-27,2026-05-31,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT06058377
NCT06062498,"Randomized Phase II Study of Elacestrant vs Elacestrant Plus a CDK4/6 Inhibitor (Palbociclib, Abemaciclib, or Ribociclib) in Patients With ER+/HER2- Advanced or Metastatic Breast Cancer With Prior Exposure to a CKD4/6 Inhibitor",Phase 2,Recruiting,Interventional,Estrogen-receptor-positive Breast Cancer; HER2/Neu-Negative Breast Cancer; Advanced Breast Cancerv; Metastatic Breast Cancer,"elacestrant, palbociclib, abemaciclib, ribociclib",,Northwestern University,National Cancer Institute (NCI),174,2023-09-29,2027-07-01,United States,No,https://clinicaltrials.gov/study/NCT06062498
NCT06099769,"A RANDOMIZED, PHASE II STUDY OF ENZALUTAMIDE, ENZALUTAMIDE WITH MIFEPRISTONE, and TREATMENT OF PHYSICIAN'S CHOICE IN PATIENTS WITH AR+ METASTATIC TRIPLE-NEGATIVE OR ER-LOW BREAST CANCER",Phase 2,Recruiting,Interventional,Metastatic Breast Cancer,Enzalutamide; Mifepristone; TPC,,Memorial Sloan Kettering Cancer Center,"Astellas Pharma US, Inc.; Breast Cancer Research Foundation; Corcept Therapeutics",201,2023-10-18,2027-10-05,United States,No,https://clinicaltrials.gov/study/NCT06099769
NCT06119581,"SUNRAY-01, A Global Pivotal Study in Participants With KRAS G12C-Mutant, Locally Advanced or Metastatic Non-Small Cell Lung Cancer Comparing First-Line Treatment of LY3537982 and Pembrolizumab vs Placebo and Pembrolizumab in Those With PD-L1 Expression ≥50% or LY3537982 and Pembrolizumab, Pemetrexed, Platinum vs Placebo and Pembrolizumab, Pemetrexed, Platinum Regardless of PD-L1 Expression",Phase 3,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung; Neoplasm Metastasis",LY3537982; Pembrolizumab; Placebo; Cisplatin; Carboplatin; Pemetrexed,,Eli Lilly and Company,,1016,2023-12-21,2029-10-05,Australia; Austria; Belgium; Brazil; Canada; China; Czechia; Denmark; France; Germany; Greece; Hungary; India; Italy; Japan; Mexico; Netherlands; Norway; Poland; Portugal; Romania; South Korea; Spain; Sweden; Switzerland; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06119581
NCT06139107,RADIANT Study: Pre-op Radiation With Abemaciclib Andletrozole in Early Stage Breast Cancer,Phase 1,Recruiting,Interventional,Breast Cancer,Abemaciclib; Letrozole,,"Mridula George, MD",,15,2024-08-22,2032-09-30,United States,No,https://clinicaltrials.gov/study/NCT06139107
NCT06149481,"Phase I/II Study of the Combination Immunotherapy Regimen: SX-682, TriAdeno Vaccine, Retifanlimab and IL-15 Agonist N-803 (STAR15) for Metastatic Colorectal Cancer (mCRC)",Phase 1/Phase 2,Recruiting,Interventional,Metastatic Colorectal Cancer,"Retifanlimab; Therapeutic CEA, Brachyury and MUC1 TriAdeno Vaccine Platform; N-803; SX-682",,National Cancer Institute (NCI),,60,2024-03-26,2030-10-31,United States,No,https://clinicaltrials.gov/study/NCT06149481
NCT06154590,"Anastrozole Adjuvant Trial - Study of Anastrozole Compared to NOLVADEX (Tamoxifen Citrate) for Adjuvant Treatment of Early Breast Cancer (Clinical Studies), Tamoxifen Citrate Was Added to Adjunct Cytotoxic Chemotherapy- Treatment of Malignant Joint Tumor.",,Not yet recruiting,Observational,Metastatic Breast Cancer; Tumor; Muscle Neoplasms; Chronic Pain,"Method(s)1 Attribution; Method(s)2 Attribution,",,DR. DIANE CHISESI NFS. MD. PHD.,IRB,100,2024-07-05,2026-09-05,United States,No,https://clinicaltrials.gov/study/NCT06154590
NCT06176261,DATO-BASE: A Phase 2 Trial of DATOpotamab-deruxtecan for Breast Cancer Brain metAstaSEs,Phase 2,Recruiting,Interventional,Breast Cancer; Breast Cancer Female; Metastatic Triple-Negative Breast Carcinoma; ER Positive Breast Cancer; HER2-negative Breast Cancer; HER2 Negative Breast Carcinoma; ER-negative Breast Cancer,Datopotamab Deruxtecan,,"Sarah Sammons, MD",Daiichi Sankyo,58,2024-01-08,2029-01-01,United States,No,https://clinicaltrials.gov/study/NCT06176261
NCT06184750,Refining Tamoxifen Dose for Premenopausal Breast Cancer Risk Reduction (RENAISSANCE): A Phase II Single Arm Trial,Phase 2,Recruiting,Interventional,Breast Atypical Ductal Hyperplasia; Breast Atypical Lobular Hyperplasia; Breast Carcinoma; Breast Ductal Carcinoma In Situ; Breast Lobular Carcinoma In Situ; Estrogen Receptor-Positive Breast Carcinoma,Biopsy Procedure; Biospecimen Collection; Mammography; Questionnaire Administration; Tamoxifen,,National Cancer Institute (NCI),,200,2024-09-27,2028-09-30,United States,No,https://clinicaltrials.gov/study/NCT06184750
NCT06224673,Phase II Open-label Study of ARX788 (Anti-HER2 Antibody Drug Conjugate (ADC)) for Patients With HER2-low Locally Advanced Unresectable or Metastatic Breast Cancer,Phase 2,Not yet recruiting,Interventional,HER2 Low Breast Carcinoma; Triple Negative Breast Cancer; Hormone-receptor-positive Breast Cancer; Hormone Receptor Positive Breast Carcinoma,ARX788; Computed Tomography (CT); Biospecimen Collection; Amiloride,,"Laura Huppert, MD, BA","Ambrx, Inc.",36,2026-01-15,2029-03-31,United States,No,https://clinicaltrials.gov/study/NCT06224673
NCT06227377,"A Phase 1 Trial Evaluating the Safety, Tolerability, PK, and Efficacy of QTX3034 in Patients With Solid Tumors With KRASG12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumors,QTX3034; Cetuximab,,Quanta Therapeutics,,250,2024-02-05,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT06227377
NCT06234397,"A Phase I, Open-Label, Multinational, Multicenter, Dose Escalation and Expansion Study of BH3120, as a Single Agent and in Combination With Pembrolizumab, in Patients With Advanced or Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Advanced or Metastatic Solid Tumors,BH3120; pembrolizumab,,Hanmi Pharmaceutical Company Limited,Merck Sharp & Dohme LLC,245,2023-12-28,2028-01-05,South Korea; United States,No,https://clinicaltrials.gov/study/NCT06234397
NCT06356311,"A Phase 3, Multicenter, Open-label, Randomized Study to Compare the Efficacy and Safety of MK-2870 Versus Treatment of Physician's Choice in 3L+ Advanced/Metastatic Gastroesophageal Adenocarcinoma (Gastric Adenocarcinoma, Gastroesophageal Junction Adenocarcinoma, and Esophageal Adenocarcinoma)",Phase 3,Recruiting,Interventional,Gastroesophageal Cancer,Sacituzumab tirumotecan; Trifluridine-Tipiracil; Irinotecan; Paclitaxel; Docetaxel; Rescue medication; Supportive care measures,,Merck Sharp & Dohme LLC,,450,2024-05-03,2027-05-06,Belgium; Brazil; Canada; Chile; China; Colombia; Denmark; France; Germany; Hong Kong; Israel; Italy; Japan; Malaysia; Mexico; Peru; Poland; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06356311
NCT06401889,Enhancing Skin Appearance and Quality of Life in Breast Cancer Survivors on Aromatase Inhibitor Therapy,,Recruiting,Observational,Anatomic Stage 0 Breast Cancer AJCC v8; Anatomic Stage I Breast Cancer AJCC v8; Anatomic Stage II Breast Cancer AJCC v8; Anatomic Stage III Breast Cancer AJCC v8; Breast Adenocarcinoma; Estrogen Receptor-Positive Breast Carcinoma; Progesterone Receptor-Positive Breast Carcinoma,Non-Interventional Study,,Mayo Clinic,,25,2024-07-19,2027-07-05,United States,No,https://clinicaltrials.gov/study/NCT06401889
NCT06428396,"A Phase 2, Randomized, Active-controlled, Open-label, Multicenter Study of Belzutifan Plus Fulvestrant in Participants With Estrogen Receptor Positive, HER2 Negative Unresectable Locally Advanced or Metastic Breast Cancer After Progression on Previous Endocrine Therapy (LITESPARK-029)",Phase 2,Recruiting,Interventional,Metastatic Breast Cancer,Belzutifan; Fulvestrant; Everolimus; Exemestane,,Merck Sharp & Dohme LLC,,120,2024-11-27,2028-10-07,Argentina; Canada; Chile; Colombia; South Korea; Taiwan; Thailand; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06428396
NCT06439693,"A Single-Arm, Phase II Study of Sequential Therapy With Curative Intent in de Novo HER2+ Metastatic Breast Cancer: The SAPPHO Study",Phase 2,Recruiting,Interventional,Breast Cancer Female; Breast Cancer; Breast Cancer Metastatic; Estrogen Receptor-positive Breast Cancer; HER2-positive Breast Cancer; Stage IV Breast Cancer,Nab-Paclitaxel; Paclitaxel; Docetaxel; Phesgo; T-DM1; Pertuzumab; Trastuzumab Deruxtecan; Trastuzumab Subcutaneous Subcutaneous; Tucatinib; Trastuzumab,,Dana-Farber Cancer Institute,Translational Breast Cancer Research Consortium; Johns Hopkins University,72,2024-08-08,2033-03-30,United States,No,https://clinicaltrials.gov/study/NCT06439693
NCT06473597,"A Comparison of Rimegepant Orally Disintegrating Tablet (Nurtec ODT) to Rizatriptan Benzoate Orally Disintegrating Tablet (Maxalt MLT-ODT) in Adult Patients Presenting to the ED With Migraine Headache: Randomized, Double-Blind, Clinical Trial",Phase 4,Recruiting,Interventional,Migraine,Rimegepant; Rizatriptan Benzoate,,Antonios Likourezos,,80,2024-09-01,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT06473597
NCT06525766,"Single Arm Pilot Trial of Adaptive Therapy (AT) With Capecitabine for the Treatment of Metastatic Estrogen Receptor Positive, Hormone Refractory Breast Cancer",Phase 2,Recruiting,Interventional,Anatomic Stage IV Breast Cancer AJCC v8; Estrogen-receptor-positive Breast Cancer; Metastatic HER2-Negative Breast Carcinoma; Metastatic Breast Cancer,Biospecimen Collection; Bone Scan; Capecitabine; Computed Tomography; Magnetic Resonance Imaging; Questionnaire Administration,,Mayo Clinic,,35,2025-10-01,2030-10-15,United States,No,https://clinicaltrials.gov/study/NCT06525766
NCT06538389,High Cannabidiol (CBD) Standardized Extract for Aromatase Inhibitor-Induced Arthralgia - A Randomized Controlled Double Blind Clinical Trial,Phase 2,Recruiting,Interventional,Anatomic Stage 0 Breast Cancer AJCC v8; Anatomic Stage I Breast Cancer AJCC v8; Anatomic Stage II Breast Cancer AJCC v8; Anatomic Stage IIIA Breast Cancer AJCC v8; Breast Adenocarcinoma; Breast Ductal Carcinoma In Situ; Estrogen Receptor-Positive Breast Carcinoma; Progesterone Receptor-Positive Breast Carcinoma,Biospecimen Collection; BRC-001; Placebo Administration; Questionnaire Administration,,City of Hope Medical Center,National Cancer Institute (NCI); Biopharmaceutical Research Company,36,2024-08-26,2026-08-15,United States,No,https://clinicaltrials.gov/study/NCT06538389
NCT06555744,"A Phase 1, Open-label, Multicenter Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Anti-tumor Activity of Ascending Doses of a Folate Receptor Alpha Antibody Drug Conjugate, ZW191, in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumors,ZW191,,Zymeworks BC Inc.,,145,2024-10-30,2027-01-05,Australia; Japan; Singapore; South Korea; United States,No,https://clinicaltrials.gov/study/NCT06555744
NCT06562192,"Phase I Open-label, Multi-center Study to Evaluate the Safety, Tolerability, Dosimetry, and Preliminary Activity of [177Lu]Lu-NNS309 in Patients With Pancreatic, Lung, Breast and Colorectal Cancers",Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; HR+/HER2- Ductal and Lobular Breast Cancer; Triple Negative Breast Cancer; Colorectal Cancer,[68Ga]Ga-NNS309; [177Lu]Lu-NNS309,,Novartis Pharmaceuticals,,162,2024-10-15,2031-01-16,Belgium; Canada; France; Germany; Israel; Italy; Netherlands; Spain; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT06562192
NCT06572618,A Phase 2 Study of BTK Inhibitor Nemtabrutinib in Combination With Rituximab in Patients With Previously Untreated Mantle Cell Lymphoma,Phase 2,Recruiting,Interventional,Mantle Cell Lymphoma,Biospecimen Collection; Bone Marrow Biopsy; Nemtabrutinib; Positron Emission Tomography and Computed Tomography Scan; Rituximab,,City of Hope Medical Center,National Cancer Institute (NCI),27,2025-01-22,2027-01-08,United States,No,https://clinicaltrials.gov/study/NCT06572618
NCT06590857,"Phase 1b/2 Open-label Trial of 225Ac-DOTATATE (RYZ101) in Subjects With Estrogen Receptor-positive (ER+), Human Epidermal Growth Factor Receptor 2 (HER2)-Negative, Locally Advanced and Unresectable or Metastatic Breast Cancer Expressing Somatostatin Receptors (SSTRs) and Progressed After Antibody-drug Conjugates and/or Chemotherapy (TRACY-1).",Phase 1/Phase 2,Recruiting,Interventional,Metastatic Breast Cancer; HER2-negative Breast Cancer; ER+ Breast Cancer; Advanced Breast Cancer,RYZ101,,"RayzeBio, Inc.",,124,2024-07-19,2033-01-05,United States,No,https://clinicaltrials.gov/study/NCT06590857
NCT06619236,"A Phase 3 Randomized, Open-label Study of Rinatabart Sesutecan (Rina-S) Versus Treatment of Investigator's Choice (IC) in Patients With Platinum Resistant Ovarian Cancer",Phase 3,Recruiting,Interventional,Platinum-resistant Ovarian Cancer,Rina-S; Paclitaxel; Topotecan; Pegylated liposomal doxorubicin (PLD); Gemcitabine,,Genmab,,530,2025-02-07,2028-05-23,Australia; Austria; Belgium; Canada; Czechia; Denmark; France; Germany; Greece; Italy; Japan; Netherlands; Norway; Poland; Puerto Rico; Spain; United States,No,https://clinicaltrials.gov/study/NCT06619236
NCT06623201,Blue-Light Photodynamic Therapy and Sonidegib for Multiple Basal Cell Carcinomas,Phase 1,Recruiting,Interventional,Basal Cell Carcinoma (BCC),aminolevulinic acid HCL (ALA); BLU-U device model 4170E,,Nathalie Zeitouni,,20,2024-10-07,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT06623201
NCT06630234,"A Master Protocol for the Multi-cohort, Open-label, Phase 1/2 Study of DCC-3009 in Participants With Gastrointestinal Stromal Tumor (GIST)",Phase 1/Phase 2,Recruiting,Interventional,Gastrointestinal Stromal Tumor (GIST),DCC-3009,,"Deciphera Pharmaceuticals, LLC",,120,2024-12-10,2028-05-05,United States,No,https://clinicaltrials.gov/study/NCT06630234
