nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT06145633,Vorinostat to Augment Response to 177Lutetium-PSMA-617 in the Treatment of Patients With PSMA-Low Metastatic Castration-Resistant Prostate Cancer,Phase 2,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Metastatic Prostate Adenocarcinoma; Stage IVB Prostate Cancer AJCC v8,Biopsy Procedure; Biospecimen Collection; Bone Scan; Computed Tomography; Fludeoxyglucose F-18; Gallium Ga 68 Gozetotide; Lutetium Lu 177 Vipivotide Tetraxetan; Positron Emission Tomography; Single Photon Emission Computed Tomography; Vorinostat,,Fred Hutchinson Cancer Center,Novartis; Institute for Prostate Cancer Research (IPCR); National Cancer Institute (NCI),15,2024-09-18,2027-12-30,United States,No,https://clinicaltrials.gov/study/NCT06145633
NCT06151223,A Prospective Registry for Patients at High-Risk for Pancreatic Cancer,,Recruiting,Observational,Pancreatic Cancer; Pancreatic Ductal Adenocarcinoma; PDAC; PDAC - Pancreatic Ductal Adenocarcinoma,Bio-specimen Collection: Blood; Bio-specimen Collection: Pancreatic Juice; MRI,,Mayo Clinic,,5000,2021-07-13,2031-07-31,United States,No,https://clinicaltrials.gov/study/NCT06151223
NCT06161506,A Phase II Trial of Surface Electrical Stimulation for Urinary Incontinence in Men Treated for Prostate Cancer,Phase 2,Recruiting,Interventional,Urinary Urge Incontinence; Stress Urinary Incontinence; Prostatic Hyperplasia,Elidah Device,,National Cancer Institute (NCI),,41,2024-02-15,2028-03-01,United States,No,https://clinicaltrials.gov/study/NCT06161506
NCT06177171,A Phase I/Ib Study of Olaparib and ASTX727 in BRCA1/2- and HRD-mutated Tumors,Phase 1,Recruiting,Interventional,BRCA1 Mutation; BRCA2 Mutation; BRCA Mutation; PALB2 Gene Mutation; Checkpoint Kinase 2 Gene Mutation; ATM Gene Mutation,Olaparib; ASTX727,,Pamela Munster,National Cancer Institute (NCI),18,2024-02-07,2027-02-28,United States,No,https://clinicaltrials.gov/study/NCT06177171
NCT06190899,"A Phase 1/2, Open-Label, Randomized, Dose Finding and Dose Expansion Study of Gedatolisib in Combination With Darolutamide in Metastatic Castration-Resistant Prostate Cancer (mCRPC)",Phase 1/Phase 2,Recruiting,Interventional,"mCRPC (Metastatic Castration-resistant Prostate Cancer); Genital Diseases, Male; Urogenital Diseases, Male; Prostatic Disease; Prostatic Neoplasms, Castration-Resistant; Prostate Cancer",Gedatolisib; Darolutamide,,Celcuity Inc,,54,2024-01-01,2027-11-05,France; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06190899
NCT06205316,Randomized Phase III Trial of SBRT Versus Hypofractionated Radiotherapy for Salvage of Biochemically Recurrent or Oligometastatic Prostate Adenocarcinoma After Radical Prostatectomy,Phase 3,Recruiting,Interventional,Biochemically Recurrent Prostate Carcinoma; Oligometastatic Prostate Carcinoma; Recurrent Prostate Adenocarcinoma; Stage IIB Prostate Cancer AJCC v8; Stage IIC Prostate Cancer AJCC v8; Stage III Prostate Cancer AJCC v8; Stage IV Prostate Cancer AJCC v8,Antiandrogen Therapy; Biospecimen Collection; Hypofractionated Radiation Therapy; Positron Emission Tomography; Stereotactic Body Radiation Therapy; Survey Administration; Magnetic Resonance Imaging,,Mayo Clinic,,118,2024-01-22,2030-01-22,United States,No,https://clinicaltrials.gov/study/NCT06205316
NCT06216249,A Phase 2 Randomized Trial in Patients With Metastatic Castration Resistant Prostate Cancer to Determine the Efficacy of a Flexible Dosing Schedule of Lu-PSMA Treatment up to 12 Cycles Including Potential Treatment Holiday Periods in Comparison to the Standard Fixed Dosing Schedule of Six Cycles Every Six Weeks (FLEX-MRT),Phase 2,Recruiting,Interventional,Prostate Carcinoma; Stage IVB Prostate Cancer American Joint Committee on Cancer (AJCC) v8,Computed Tomography; Gallium Ga 68 Gozetotide; Lutetium Lu 177 Vipivotide Tetraxetan; Positron Emission Tomography; PSMA PET Scan; Questionnaire Administration; Single Photon Emission Computed Tomography,,Jonsson Comprehensive Cancer Center,Novartis Pharmaceuticals,90,2024-08-01,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT06216249
NCT06228053,"A Phase 2, Single-Arm Study of the CXCR1/2 Inhibitor SX-682 Plus Enzalutamide in Men With ARPI-Resistant Metastatic Castration Resistant Prostate Cancer, the SYNERGY-201 Trial",Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,SX-682; Enzalutamide,,"Syntrix Biosystems, Inc.",National Cancer Institute (NCI),53,2024-11-18,2028-06-30,United States,No,https://clinicaltrials.gov/study/NCT06228053
NCT06242470,"A Phase 1/1b First-in-Human, Open Label, Dose Escalation and Cohort Expansion Study of MGC026 in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Non Small Cell Lung Cancer; Small-cell Lung Cancer; Bladder Cancer; Sarcoma; Endometrial Cancer; Melanoma; Castration Resistant Prostatic Cancer; Cervical Cancer; Colorectal Cancer; Gastric Cancer; Gastro-esophageal Cancer; Pancreas Cancer; Clear Cell Renal Cell Carcinoma; Hepatocellular Carcinoma; Platinum-resistant Ovarian Cancer; Breast Cancer; Ovarian Cancer; Esophageal Squamous Cell Cancer (SCC),MGC026 Dose Escalation; MGC026 Dose for Expansion,,MacroGenics,,250,2024-03-06,2028-10-05,Australia; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06242470
NCT06253130,"A First-in-human, Phase 1/2, Open-label, Multi-center, Dose-escalation, Dose-optimization, and Dose-expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Anti-tumor Activity of PARP1 Selective Inhibitor, IMP1734, as Monotherapy in Patients With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor,IMP1734,,Eikon Therapeutics,"Impact Therapeutics, Inc.",70,2023-12-11,2026-12-01,Australia; Canada; China; Denmark; France; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT06253130
NCT06288113,Re-Treatment With 177Lu-PSMA-617 Molecular Radiotherapy for Metastatic Castration Resistant Prostate Cancer: A Prospective Phase 2 Trial (RE-LuPSMA STUDY),Phase 2,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Stage IVB Prostate Cancer AJCC v8,Biospecimen Collection; Computed Tomography; Gallium Ga 68 Gozetotide; Lutetium Lu 177 Vipivotide Tetraxetan; Positron Emission Tomography; Questionnaire Administration; Single Photon Emission Computed Tomography,,Jonsson Comprehensive Cancer Center,Novartis Pharmaceuticals,40,2024-08-01,2027-01-27,United States,No,https://clinicaltrials.gov/study/NCT06288113
NCT06305598,Bipolar Androgen Therapy in Metastatic Castration-Resistant Prostate Cancer (mCRPC),Phase 1,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Metastatic Prostate Carcinoma; Stage IVB Prostate Cancer AJCC v8,Biopsy; Bone Scan; Computed Tomography; Leuprolide Acetate; Magnetic Resonance Imaging; Survey Administration; Testosterone Cypionate,,Roswell Park Cancer Institute,,14,2024-12-19,2027-12-15,United States,No,https://clinicaltrials.gov/study/NCT06305598
NCT06353386,MK-5684-01A Substudy: A Phase 1/2 Umbrella Substudy of MK-5684-U01 Master Protocol to Evaluate the Safety and Efficacy of MK-5684-based Treatment Combinations or MK-5684 Alone in Participants With Metastatic Castration-resistant Prostate Cancer (mCRPC),Phase 1/Phase 2,Recruiting,Interventional,"Prostatic Neoplasms, Castration-Resistant",Opevesostat; Olaparib; Docetaxel; Cabazitaxel; Fludrocortisone acetate; Dexamethasone; Prednisone,,Merck Sharp & Dohme LLC,"Orion Corporation, Orion Pharma",220,2024-05-20,2029-01-15,Australia; Canada; Chile; Colombia; Denmark; Finland; France; Germany; Ireland; Israel; Italy; Japan; New Zealand; Poland; South Korea; Spain; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06353386
NCT06355336,"Patient Reported Data on Prostate Cancer Diagnosis, Management, and Outcome: Real World Prostate Cancer Registry",,Recruiting,Observational,Prostate Cancer,,,Cincinnati Cancer Advisors,,1000,2024-03-18,2034-03-18,United States,No,https://clinicaltrials.gov/study/NCT06355336
NCT06369610,"Risk Stratified De-Escalated De-Intensified Treatment for High Risk Prostate Cancer Patients Based on Pathologic Criteria, Genetic Score, and Biologic Imaging",Phase 2,Recruiting,Interventional,Oligometastatic Prostate Carcinoma; Prostate Adenocarcinoma,Abiraterone Acetate; Biospecimen Collection; Computed Tomography; Gonadotropin-releasing Hormone Analog; Magnetic Resonance Imaging; Positron Emission Tomography; Questionnaire Administration; Radiation Therapy,,Mayo Clinic,,110,2024-04-22,2027-04-22,United States,No,https://clinicaltrials.gov/study/NCT06369610
NCT06395519,A Study of PARG Inhibitor ETX-19477 in Patients With Advanced Solid Malignancies,Phase 1/Phase 2,Recruiting,Interventional,Advanced or Metastatic Solid Tumors; Breast Cancer; Ovarian Cancer; Prostate Cancer; Epithelial Ovarian Cancer; BRCA2 Mutation; ER+ Breast Cancer; Castrate Resistant Prostate Cancer; BRCA1 Mutation; BRCA Mutation; Endometrial Cancer; Colorectal Cancer; Gastric Cancer,ETX-19477,,"858 Therapeutics, Inc.",,120,2024-05-13,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT06395519
NCT06402331,"A Phase 2, Randomized, Open-Label, Multicenter Study to Evaluate the Safety and Efficacy of FPI-2265 (225Ac-PSMA-I&T) in Patients With PSMA-Positive Metastatic Castration-Resistant Prostate Cancer (mCRPC)",Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,FPI-2265,,Fusion Pharmaceuticals Inc.,,100,2024-03-05,2031-01-23,United States,No,https://clinicaltrials.gov/study/NCT06402331
NCT06402357,Salvage Focal Therapy Via High Intensity Focused Ultrasound (HIFU) in Radiorecurrent Localized Prostate Cancer,Phase 2,Recruiting,Interventional,Prostate Cancer,Focal One high intensity focused ultrasound device,,University of Florida,EDAP-TMS Focal One,25,2025-05-14,2029-08-05,United States,No,https://clinicaltrials.gov/study/NCT06402357
NCT06457919,A Phase 1b/2 Study Evaluating the Activity of Tinengotinib (TT-00420) in Combination With Androgen Receptor Signaling Inhibitors (ARSIs) in Patients With Metastatic Castration Resistant Prostate Cancer (mCRPC),Phase 1/Phase 2,Recruiting,Interventional,Prostate Cancer,Tinengotinib; abiraterone acetate with prednisone; Enzalutamide,,Memorial Sloan Kettering Cancer Center,TransThera Sciences,50,2024-06-04,2027-06-05,United States,No,https://clinicaltrials.gov/study/NCT06457919
NCT06470243,"A Phase III Study of Cabazitaxel With or Without Carboplatin in Patients With Metastatic Castrate-Resistant Prostate Cancer (mCRPC), Stratified by Aggressive Variant Signature",Phase 3,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Stage IVB Prostate Cancer AJCC v8,Biospecimen Collection; Bone Scan; Cabazitaxel; Carboplatin; Chest Radiography; Computed Tomography; Magnetic Resonance Imaging; Positron Emission Tomography; Prednisone,,SWOG Cancer Research Network,National Cancer Institute (NCI),528,2024-11-27,2032-04-05,United States,No,https://clinicaltrials.gov/study/NCT06470243
NCT06520345,"A Multinational, Multicenter, Prospective, Randomized, Controlled, Open-Label, Phase 3 Study of Lutetium (177Lu) Rosopatamab Tetraxetan in Combination With Standard of Care Versus Standard of Care Alone in Patients With PSMA Positive Metastatic Castration-Resistant Prostate Cancer Previously After Androgen Receptor Pathway Inhibitor Treatment",Phase 3,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,177Lu-TLX591; Enzalutamide; Abiraterone; Docetaxel,,Telix Pharmaceuticals (Innovations) Pty Limited,,430,2024-07-26,2030-12-05,Australia; New Zealand; United States,No,https://clinicaltrials.gov/study/NCT06520345
NCT06533644,"A Phase 2a Multicenter, Dose-Escalation and Dose Optimization Study of SYNC-T Therapy SV-102 for Patients With Metastatic Castration-Resistant Prostate Cancer (mCRPC)",Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,Partial Oncolysis; SV-102,,"Syncromune, Inc.",,70,2025-05-29,2027-12-14,United States,No,https://clinicaltrials.gov/study/NCT06533644
NCT06538636,Prediction Augmented Screening Initiative,Not Applicable,Not yet recruiting,Interventional,Lung Cancer; Lung Cancer Screening,PCP-Facing Tools; LCS team population management tools,,VA Office of Research and Development,,23520,2026-01-01,2029-09-30,United States,No,https://clinicaltrials.gov/study/NCT06538636
NCT06551324,"A PHASE 3, RANDOMIZED, OPEN-LABEL STUDY OF PF-06821497 (MEVROMETOSTAT) IN COMBINATION WITH ENZALUTAMIDE COMPARED WITH ENZALUTAMIDE OR DOCETAXEL IN PARTICIPANTS WITH METASTATIC CASTRATION RESISTANT PROSTATE CANCER PREVIOUSLY TREATED WITH ABIRATERONE ACETATE (MEVPRO-1)",Phase 3,Recruiting,Interventional,Metastatic Castrate Resistant Prostate Cancer (mCRPC),PF-06821497; Docetaxel; Enzalutamide,,Pfizer,,600,2024-10-21,2028-10-29,Argentina; Australia; Brazil; Canada; China; Czechia; France; Germany; Greece; Hungary; Italy; Japan; Netherlands; Poland; Slovakia; South Africa; South Korea; Spain; Sweden; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06551324
NCT06568562,PRO-XL: A Phase II Study of XL092 in Patients With Metastatic Castration-Resistant Prostate Cancer After Progression on Lutetium-177 (177Lu)-PSMA-617,Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,XL092,,University of Utah,Exelixis,32,2024-12-09,2028-12-05,United States,No,https://clinicaltrials.gov/study/NCT06568562
NCT06579417,Advanced Restriction Imaging and Reconstruction Technology for Prostate MRI (ART-Pro),,Recruiting,Observational,Prostate Cancer,RSI MRI,,"University of California, San Diego","GE Healthcare; University of California, San Francisco; Massachusetts General Hospital; Weill Medical College of Cornell University; Cambridge University Hospitals NHS Foundation Trust",500,2023-12-15,2029-07-05,United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06579417
NCT06609005,"A Phase 1 and Phase 2, Multi-Center, Open-Label Study to Evaluate the Safety, Pharmacokinetics, Pharmacodynamics, and Preliminary Evidence of Antitumor Activity of INV-9956 in Adult Patients With Advanced Metastatic Castration Resistant Prostate Cancer",Phase 1/Phase 2,Recruiting,Interventional,Advanced Metastatic Castration Resistant Prostate Cancer,INV-9956,,"Shenzhen Ionova Life Sciences Co., Ltd.",,84,2025-01-23,2028-01-17,China; United States,No,https://clinicaltrials.gov/study/NCT06609005
NCT06615752,A Phase I/II Study to Determine the Safety and Efficacy of a Combination of Green Tea and Quercetin With Docetaxel in Castration-resistant Prostate Cancer Patients,Phase 1/Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer (mCRPC),green tea and quercetin + docetaxel; Placebo + docetaxel,,Charles Drew University of Medicine and Science,National Institute on Minority Health and Health Disparities (NIMHD); Watts Healthcare Corporation,99,2026-03-05,2029-02-05,United States,No,https://clinicaltrials.gov/study/NCT06615752
NCT06629779,"A PHASE 3, RANDOMIZED, DOUBLE BLIND, PLACEBO CONTROLLED STUDY OF PF-06821497 (MEVROMETOSTAT) WITH ENZALUTAMIDE IN METASTATIC CASTRATION RESISTANT PROSTATE CANCER (MEVPRO-2)",Phase 3,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer,PF-06821497; Placebo; Enzalutamide,,Pfizer,,900,2024-10-22,2028-11-30,Argentina; Brazil; Bulgaria; Canada; Chile; China; Czechia; Denmark; Finland; France; Germany; Greece; Hungary; Italy; Japan; Netherlands; New Zealand; Poland; Slovakia; South Africa; South Korea; Spain; Sweden; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06629779
NCT06631521,Neoadjuvant Darolutamide and Relugolix Combination Preceding Radical Prostatectomy for High Risk Localized and Locally Advanced Prostate Cancer: A Phase I/Ib Trial,Phase 1,Recruiting,Interventional,Prostate CA; Prostate Cancer (Adenocarcinoma); Prostate Cancer Surgery,Darolutamide; Relugolix; Radical Prostatectomy,,AdventHealth,Bayer; Sumitomo Pharma Switzerland,30,2024-10-22,2026-06-05,United States,No,https://clinicaltrials.gov/study/NCT06631521
NCT06659614,Prostate Tissue Biobank for People at Genetic Risk for Aggressive Disease,,Recruiting,Observational,Prostate Cancer; Genetic Predisposition,,,Abramson Cancer Center at Penn Medicine,,200,2024-01-01,2034-01-05,United States,No,https://clinicaltrials.gov/study/NCT06659614
NCT06691984,"A Phase 3, Open-label, Multicenter, Randomized Study of Xaluritamig vs Cabazitaxel or Second Androgen Receptor-Directed Therapy in Subjects With Metastatic Castration-Resistant Prostate Cancer Previously Treated With Chemotherapy",Phase 3,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,Xaluritamig; Abiraterone; Enzalutamide; Cabazitaxel,,Amgen,,675,2024-12-09,2029-07-30,Australia; Austria; Belgium; Canada; Denmark; France; Germany; Greece; Hong Kong; Italy; Japan; Netherlands; Poland; Singapore; South Korea; Spain; Sweden; Switzerland; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06691984
NCT06710379,A Phase 1a/b Study of ADRX-0405 in Subjects With Select Advanced Solid Tumors,Phase 1,Recruiting,Interventional,Solid Tumors,ADRX-0405,,Adcentrx Therapeutics,,68,2024-12-30,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT06710379
NCT06764485,"A Phase 3, Two-part, Randomized, Open-label, Adaptive Study Comparing BMS-986365 Versus Investigator's Choice of Therapy Comprising Either Docetaxel or Second Androgen Receptor Pathway Inhibitor (ARPI), in Participants With Metastatic Castration-resistant Prostate Cancer (mCRPC) - rechARge",Phase 3,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,BMS-986365; Enzalutamide; Abiraterone; Docetaxel; Predinsone/Prednisolone,,Celgene,,960,2025-03-13,2029-01-19,Argentina; Australia; Austria; Brazil; Canada; Chile; China; Czechia; Denmark; France; Germany; India; Ireland; Italy; Japan; Poland; Puerto Rico; Romania; Slovakia; South Korea; Spain; Sweden; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06764485
NCT06780670,"PSMAcTION: A Phase II/III, Open-label, International, Multicenter, Randomized Study of AAA817 Versus Standard of Care in the Treatment of Adult Participants With PSMA Positive Metastatic Castration-resistant Prostate Cancer Who Progressed on or After [177Lu]Lu-PSMA Targeted Therapy",Phase 2/Phase 3,Recruiting,Interventional,Prostate Cancer,Investigators choice of SoC; AAA817; AAA817; AAA817,,Novartis Pharmaceuticals,,432,2025-02-27,2033-07-19,Australia; Brazil; China; Israel; Japan; Singapore; South Korea; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06780670
NCT06785636,"A Phase 1b/2a, MultiCenter, Open- Label Study of Pocenbrodib as Monotherapy or in Combination With Abiraterone Acetate, Olaparib, or 177Lu-PSMA-617 in Participants With Metastatic Castration-Resistant Prostate Cancer (mCRPC)",Phase 1/Phase 2,Recruiting,Interventional,"mCRPC (Metastatic Castration-resistant Prostate Cancer); Genital Neoplasms, Male; Urogenital Neoplasms; Urogenital Cancers; Prostatic Diseases; Prostatic Neoplasms; Male Urogenital Diseases; Neoplasms; Neoplasms by Site; Prostate Cancer","Pocenbrodib; Cohort 2A (Pocenbrodib monotherapy), Cohort 2B (Pocenbrodib + abiraterone acetate), Cohort 2C (Pocenbrodib + olaparib), Cohort 2D (Pocenbrodib + 177Lu-PSMA-617",,"Pathos AI, Inc.",Duke University,252,2025-02-07,2029-04-30,United States,No,https://clinicaltrials.gov/study/NCT06785636
NCT06801236,"A Phase 1 Study to Assess the Safety, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of ACE-232 in Patients With Metastatic Castration-Resistant Prostate Cancer (CRPC)",Phase 1,Recruiting,Interventional,Prostate Cancer (Adenocarcinoma); mCRPC (Metastatic Castration-resistant Prostate Cancer),ACE-232 tablets,,Acerand Therapeutics (Hong Kong) Limited,,67,2025-05-12,2028-08-01,United States,No,https://clinicaltrials.gov/study/NCT06801236
NCT06855277,"A Phase III, Open-label, Multi-center, Randomized Study Comparing AAA817+ARPI Versus Standard of Care in Adult Participants With PSMA-positive Metastatic Castration Resistant Prostate Cancer",Phase 3,Recruiting,Interventional,Prostate Cancer,AAA817; ARPI; Standard of Care,,Novartis Pharmaceuticals,,940,2025-07-01,2032-11-04,Australia; Brazil; China; Hong Kong; India; Japan; Singapore; South Korea; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06855277
NCT06883838,Enhancing Primary Care Capacity for Cancer Survivorship Care Delivery in Community Health Clinics,Not Applicable,Enrolling by invitation,Interventional,Cancer Survivorship,Survivorship care delivery intervention,,"The University of Texas Health Science Center, Houston",National Cancer Institute (NCI),5584,2025-09-01,2029-05-31,United States,No,https://clinicaltrials.gov/study/NCT06883838
NCT06894511,"A Phase II, Open-label, Multi-Center, Randomized Study Comparing the Combination of Lutetium (177Lu) Vipivotide Tetraxetan (AAA617) and Androgen Receptor Pathway Inhibitor (ARPI) vs. Lutetium (177Lu) Vipivotide Tetraxetan (AAA617) in First-line Treatment of Patients With Prostate-Specific Membrane Antigen (PSMA)-Positive Progressive Metastatic Castration Resistant Prostate Cancer (mCRPC)",Phase 2,Recruiting,Interventional,Metastatic Castration Resistant Prostate Cancer (mCRPC),AAA617; ARPI: Abiraterone; ARPI: Enzalutamide,,Novartis Pharmaceuticals,,420,2025-09-11,2029-04-09,United States,No,https://clinicaltrials.gov/study/NCT06894511
NCT06906471,"A Single-Arm, Blinded, Fluorescent PSMA Histopathology Trial of AS1986NS",Phase 1/Phase 2,Not yet recruiting,Interventional,Prostate Cancer; Prostate Cancer (Adenocarcinoma); Fluorescence Imaging,AS1986NS,,"Antelope Surgical Solutions, Inc",,10,2025-12-05,2026-03-05,Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06906471
NCT06960798,Characterizing the Genomic Landscape of Prostate Cancer in Native American Populations (Nat-Geno),,Not yet recruiting,Observational,Prostate Cancer,Bio-specimen Collection; Blood Draw,,University of Oklahoma,,150,2026-05-02,2029-06-30,United States,No,https://clinicaltrials.gov/study/NCT06960798
NCT06972628,177Lu-PSMA-617 (Pluvicto) for the Treatment of Patients With Progressive PSMA-Positive Metastatic Castration-Resistant Prostate Cancer (mCRPC) and Super Scan Bone Scan,Phase 2,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer; Prostate Cancer Patients With Bone Metastasis; Prostate Cancer (CRPC); Prostate Cancer; Prostate Cancer Metastatic,Administering Lutetium-177-PSMA-617 (PLUVICTO),,Ebrahim S Delpassand,,30,2025-05-23,2029-04-01,United States,No,https://clinicaltrials.gov/study/NCT06972628
NCT06995898,The Vanguard Study: Testing a New Way to Screen for Cancer,Not Applicable,Recruiting,Interventional,Bladder Carcinoma; Breast Carcinoma; Colorectal Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver Carcinoma; Lung Carcinoma; Malignant Solid Neoplasm; Ovarian Carcinoma; Pancreatic Carcinoma; Prostate Carcinoma,Biospecimen Collection; Device Usage; Electronic Health Record Review; Multi-Cancer Detection Test; Multi-Cancer Detection Test; Questionnaire Administration,,National Cancer Institute (NCI),,24000,2025-06-16,2029-06-30,United States,No,https://clinicaltrials.gov/study/NCT06995898
