nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT06271291,Pancreatic Cancer Detection Consortium (PCDC) Prospective Cohorts,,Recruiting,Observational,Pancreatic Carcinoma,Non-Interventional Study,,Mayo Clinic,National Cancer Institute (NCI),30000,2024-12-12,2029-11-01,United States,No,https://clinicaltrials.gov/study/NCT06271291
NCT06276764,The LINFU® U.S. Registry for the Detection of Dysplasia and Pancreatic Ductal Adenocarcinoma (PDAC) in Patients With IPMN (Intraductal Papillary Mucinous Neoplasm of the Pancreas),,Enrolling by invitation,Observational,"IPMN, Pancreatic; Pancreas Cancer; Pancreatic Cyst",LINFU®,,"Adenocyte, LLC",,500,2024-10-15,2034-12-01,United States,No,https://clinicaltrials.gov/study/NCT06276764
NCT06360354,"A Phase 1b Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Efficacy of AMG 193 in Combination With Other Therapies in Subjects With Advanced Gastrointestinal, Biliary Tract, or Pancreatic Cancers With Homozygous MTAP-deletion",Phase 1,Recruiting,Interventional,"Advanced Gastrointestinal, Biliary Tract, and Pancreatic Cancers",AMG 193; Gemcitabine; Nab-paclitaxel; Modified FOLFIRINOX; RMC-6236,,Amgen,,350,2024-05-29,2029-02-25,Australia; Belgium; Canada; China; Denmark; France; Germany; Greece; Hong Kong; Italy; Japan; Netherlands; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06360354
NCT06364696,An Open-label Phase 1 Study of ASP4396 in Participants With Locally Advanced (Unresectable) or Metastatic Solid Tumor Malignancies With KRAS G12D Mutation,Phase 1,Recruiting,Interventional,Solid Tumor,ASP4396,,Astellas Pharma Inc,,175,2024-04-16,2027-04-30,United States,No,https://clinicaltrials.gov/study/NCT06364696
NCT06385925,Phase 1/2 Study of TSN1611 in Subjects With Advanced Solid Tumors Harboring KRAS G12D Mutation,Phase 1/Phase 2,Recruiting,Interventional,Malignant Neoplasm,TSN1611; TSN1611; TSN1611; TSN1611,,Tyligand Pharmaceuticals (Suzhou) Limited,,440,2024-04-29,2027-04-30,China; United States,No,https://clinicaltrials.gov/study/NCT06385925
NCT06411691,Pooled Mutant KRAS-Targeted Long Peptide Vaccine Combined With Balstilimab and Botensilimab for Patients With Stage IV MMR-p Colorectal Cancer and Pancreatic Ductal Adenocarcinoma,Phase 1,Recruiting,Interventional,Colorectal Cancer; Pancreatic Cancer,KRAS Vaccine with Poly-ICLC adjuvant; Balstilimab; Botensilimab,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Agenus Inc.; Private Philanthropic Funds; National Cancer Institute (NCI); United States Department of Defense,54,2025-06-24,2029-07-01,United States,No,https://clinicaltrials.gov/study/NCT06411691
NCT06445062,A Platform Study of RAS(ON) Inhibitors in Patients With Gastrointestinal Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,Colorectal Cancer; CRC; Pancreatic Ductal Adenocarcinoma; PDAC; Gastrointestinal Cancer; Metastatic Pancreatic Ductal Adenocarcinoma,RMC-6236; mFOLFOX6 regimen; bevacizumab; mFOLFIRINOX regimen; cetuximab; gemcitabine; nab-paclitaxel; RMC-9805,,"Revolution Medicines, Inc.",,1130,2024-05-24,2027-07-15,United States,No,https://clinicaltrials.gov/study/NCT06445062
NCT06447662,A Phase 1 Open-Label Study of PF-07934040 as a Single Agent and in Combination With Other Targeted Agents in Participants With Advanced Solid Tumors Harboring Mutations in the KRAS Gene,Phase 1,Recruiting,Interventional,"Carcinoma, Pancreatic Ductal; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung",PF-07934040; Gemcitabine; Nab-paclitaxel; Cetuximab; Fluorouracil; Oxaliplatin; Leucovorin; Bevacizumab; Pembrolizumab; pemetrexed; Cisplatin; Paclitaxel; Carboplatin,,Pfizer,,330,2024-06-27,2028-09-09,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT06447662
NCT06454383,A Phase 1b Study of Gemcitabine and Leflunomide in Patients With Unresectable Pancreatic Cancer,Phase 1,Recruiting,Interventional,Advanced Pancreatic Adenocarcinoma; Stage III Pancreatic Cancer AJCC v8; Stage IV Pancreatic Cancer AJCC v8; Unresectable Pancreatic Ductal Adenocarcinoma,Biospecimen Collection; Cholestyramine; Computed Tomography; Diagnostic Imaging; Gemcitabine; Leflunomide; Magnetic Resonance Imaging,,City of Hope Medical Center,National Cancer Institute (NCI),19,2024-05-13,2026-11-13,United States,No,https://clinicaltrials.gov/study/NCT06454383
NCT06562192,"Phase I Open-label, Multi-center Study to Evaluate the Safety, Tolerability, Dosimetry, and Preliminary Activity of [177Lu]Lu-NNS309 in Patients With Pancreatic, Lung, Breast and Colorectal Cancers",Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; HR+/HER2- Ductal and Lobular Breast Cancer; Triple Negative Breast Cancer; Colorectal Cancer,[68Ga]Ga-NNS309; [177Lu]Lu-NNS309,,Novartis Pharmaceuticals,,162,2024-10-15,2031-01-16,Belgium; Canada; France; Germany; Israel; Italy; Netherlands; Spain; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT06562192
NCT06586515,A Phase 1a/1b Trial of LY3962673 in Participants With KRAS G12D-Mutant Solid Tumors,Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; Colorectal Cancer,LY3962673; Cetuximab; Gemcitabine; nab-paclitaxel; Oxaliplatin; leucovorin; Irinotecan; 5-fluorouracil,,Eli Lilly and Company,,630,2024-09-12,2029-03-05,Canada; China; France; Germany; Ireland; Italy; Japan; Spain; United States,No,https://clinicaltrials.gov/study/NCT06586515
NCT06607185,A Phase 1a/1b Study of the Pan-KRAS Inhibitor LY4066434 in Participants With KRAS Mutant Solid Tumors,Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; Colorectal Cancer; Advanced Solid Tumor; Metastatic Solid Tumor,LY4066434.; Cetuximab; Nab paclitaxel; Gemcitabine; Oxaliplatin; Leucovorin; Irinotecan; 5Fluorouracil; Carboplatin; Cisplatin; Pemetrexed; Pembrolizumab,,Eli Lilly and Company,,750,2024-10-21,2030-01-05,Belgium; China; France; Germany; Italy; Japan; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06607185
NCT06619587,"A Phase I/II Dose-Escalation and Expansion Study Evaluating the Safety, Pharmacokinetics, and Activity of GDC-7035 as a Single Agent and in Combination With Other Anti-Cancer Therapies in Patients With Advanced Solid Tumors With a KRAS G12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumor,Phase I Arm A; Phase I Arm B,,"Genentech, Inc.",,410,2024-11-14,2028-05-31,Australia; Canada; Israel; Singapore; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06619587
NCT06630325,Serial Measurements of Molecular and Architectural Responses to Therapy (SMMART): Adaptive Clinical Treatment (ACT),Phase 2,Recruiting,Interventional,Advanced Breast Carcinoma; Advanced Malignant Solid Neoplasm; Advanced Ovarian Carcinoma; Advanced Pancreatic Carcinoma; Advanced Prostate Carcinoma; Advanced Sarcoma; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage III Pancreatic Cancer AJCC v8; Stage III Prostate Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IV Pancreatic Cancer AJCC v8; Stage IV Prostate Cancer AJCC v8,Abemaciclib; Biopsy; Bone Scan; Carboplatin; Echocardiography; Exemestane; Fulvestrant; Gefitinib; Gemcitabine; Letrozole; Multigated Acquisition Scan; Olaparib; Osimertinib; Paclitaxel; Pegylated Liposomal Doxorubicin Hydrochloride; Pemetrexed; Survey Administration; Tamoxifen; Temozolomide; Biospecimen Collection,,OHSU Knight Cancer Institute,Oregon Health and Science University; Eli Lilly and Company; AstraZeneca,30,2025-06-24,2033-06-30,United States,No,https://clinicaltrials.gov/study/NCT06630325
NCT06663072,A Phase I Study of Fulvestrant in Combination With Lu-DOTATATE for Advanced Pancreatic Neuroendocrine Tumors,Phase 1,Recruiting,Interventional,Metastatic Pancreatic Neuroendocrine Tumor,Fulvestrant; 177Lu-DOTATATE,,University of Chicago,,25,2024-12-13,2026-11-05,United States,No,https://clinicaltrials.gov/study/NCT06663072
NCT06698458,A Study to Assess the Safety of Intratumoral Diffusing Alpha Radiation Emitters With Chemotherapy for the Treatment of Locally Advanced and Metastatic Pancreatic Cancer,Not Applicable,Recruiting,Interventional,Pancreatic Cancer; Pancreatic Adenocarcinoma; Metastatic Pancreatic Cancer,Radiation: Diffusing Alpha Radiation Emitters Therapy (DaRT),,Alpha Tau Medical LTD.,,30,2025-06-17,2026-12-05,Canada; Israel; United States,No,https://clinicaltrials.gov/study/NCT06698458
NCT06704724,A PHASE 1 OPEN-LABEL STUDY OF PF-07985045 AS A SINGLE-AGENT AND IN COMBINATION WITH OTHER ANTI-CANCER AGENTS IN PARTICIPANTS WITH ADVANCED SOLID TUMORS,Phase 1,Recruiting,Interventional,"Carcinoma, Pancreatic Ductal; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung",PF-07985045; Gemcitabine; Nab-paclitaxel; Cetuximab; Fluorouracil; Oxaliplatin; Leucovorin; Bevacizumab; Pembrolizumab; Sasanlimab; pemetrexed; Cisplatin; Paclitaxel; Carboplatin; PF-07284892,,Pfizer,,190,2024-12-10,2029-03-11,Japan; Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT06704724
NCT06747845,ParpVax2: A Phase II Study Of Maintenance Niraparib Plus Ipilimumab In Patients With Metastatic Pancreatic Cancer Whose Disease Has Not Progressed On Platinum-Based Therapy,Phase 2,Recruiting,Interventional,Pancreatic Adenocarcinoma Metastatic,Niraparib; FOLFIRI; Ipilimumab,,Abramson Cancer Center at Penn Medicine,Lustgarten Foundation; GlaxoSmithKline; Bristol-Myers Squibb,68,2025-05-07,2029-01-30,United States,No,https://clinicaltrials.gov/study/NCT06747845
NCT06790602,"A Single-arm, Open-label, Phase II Trial of Cemiplimab Plus Gemcitabine as Second-line Treatment in Patients With Metastatic Pancreatic Adenocarcinoma Harboring SWItch/Sucrose Non-Fermentable (SWI/SNF) Alterations.",Phase 2,Not yet recruiting,Interventional,Pancreatic Ductal Adenocarcinoma (mPDAC),Cemiplimab Plus Gemcitabine,,"University of California, San Diego",Regeneron Pharmaceuticals,43,2025-11-05,2029-12-05,United States,No,https://clinicaltrials.gov/study/NCT06790602
NCT06797336,"A Phase 1, Open-Label Dose Escalation and Expansion Study of PT0253 in Participants With KRAS G12D Mutated Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumor,PT0253,,"PAQ Therapeutics, Inc.",,115,2024-12-19,2027-06-16,United States,No,https://clinicaltrials.gov/study/NCT06797336
NCT06821997,A Phase 2 Clinical Trial of Nalirifox as Neoadjuvant Treatment for Patients With Borderline Resectable Pancreatic Ductal Adenocarcinoma (Nectar Study),Phase 2,Recruiting,Interventional,Borderline Resectable Pancreatic Ductal Adenocarcinoma,Biospecimen Collection; Computed Tomography; Fluorouracil; Irinotecan Sucrosofate; Leucovorin Calcium; Oxaliplatin; Surgical Procedure,,Roswell Park Cancer Institute,,20,2025-12-01,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT06821997
NCT06906562,"A Phase II Nationwide, Fully Decentralized, Telemedicine Study of Pemigatinib in Adult Patients With Advanced or Metastatic Pancreatic Cancer With FGFR2 Gene Fusions or Other FGFR Genetic Alterations",Phase 2,Recruiting,Interventional,Advanced Pancreatic Carcinoma; Metastatic Pancreatic Carcinoma; Stage II Pancreatic Cancer AJCC v8; Stage III Pancreatic Cancer AJCC v8; Stage IV Pancreatic Cancer AJCC v8,Pemigatinib; Computed Tomography (CT); Magnetic Resonance Imaging; Optical Coherence Tomography; Bone Scan; Ophthalmoscopy,,Sameek Roychowdhury,Incyte Corporation,40,2025-08-26,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT06906562
NCT06910657,"A First-in-human, Phase I, Multi-center, Open-label, Dose-escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Evidence of Antitumor Activity of IDOV-Immune in Adult Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Colorectal Cancer; Pancreatic Cancer; Melanoma; Ovarian Cancer; Gastric Cancer; Esophageal Cancer; Hepatocellular Carcinoma; Renal Cell Carcinoma; Breast Cancer; Sarcoma; Bladder Cancer; Lung Cancer; Prostate Cancer; Cervical Cancers; Head and Neck Cancers; Adrenal Gland Tumors,IDOV-Immune (oncolytic vaccinia virus),,"ViroMissile, Inc.",,78,2025-08-25,2027-05-31,Australia; United States,No,https://clinicaltrials.gov/study/NCT06910657
NCT06917079,"A Phase 1a/1b Open-Label Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Efficacy of BBO-11818 in Subjects With Advanced KRAS Mutant Cancers",Phase 1,Recruiting,Interventional,"Non-Small Cell Lung Cancer; NSCLC; PDAC - Pancreatic Ductal Adenocarcinoma; CRC (Colorectal Cancer); Metastatic Non-Small Lung Cell Cancer; Metastatic Colorectal Cancer (CRC); KRAS G12A; KRAS G12C; KRAS G12D; KRAS G12S; KRAS G12V; Metastatic Pancreatic Ductal Adenocarcinoma; Advanced Lung Carcinoma; Solid Tumor, Adult",BBO-11818; Pembrolizumab; Platinum chemotherapy (cisplatin or carboplatin); Pemetrexed; Cetuximab,,"TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)",,287,2025-03-31,2029-09-05,United States,No,https://clinicaltrials.gov/study/NCT06917079
NCT06922591,"A Phase 1/2, Multicenter, Open-Label Study to Evaluate Safety, Tolerability & Antitumor Activity of TNG462 in Combination With Other Agents in Patients With Pancreatic Cancer With MTAP Loss and Pancreatic or Non-Small Cell Lung Cancer With MTAP Loss & RAS Mutation",Phase 1/Phase 2,Recruiting,Interventional,PDAC; PDAC - Pancreatic Ductal Adenocarcinoma; NSCLC; RAS Mutation; MTAP Deletion; Lung Cancer; Pancreatic Cancer Metastatic; Thoracic Cancer,TNG462; RMC-9805; RMC-6236; mFOLFIRINOX; gemcitabine/nab-paclitaxel,,"Tango Therapeutics, Inc.","Revolution Medicines, Inc.",183,2025-05-31,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT06922591
NCT06984562,Adaptive Radiation for Locally Advanced Unresectable Pancreatic Cancer: Phase I Dose Escalation Study,Not Applicable,Recruiting,Interventional,Locally Advanced Pancreatic Ductal Adenocarcinoma (PDA),Adaptive Radiation Therapy,,Fox Chase Cancer Center,,16,2025-08-20,2029-08-01,United States,No,https://clinicaltrials.gov/study/NCT06984562
NCT06989437,"A Phase 2b/3, Randomized, Double-Blind Study to Investigate the Efficacy, Safety, and Tolerability of Ponsegromab (PF-06946860) Compared With Placebo Both With Background First-Line Chemotherapy in Adult Participants With Cachexia and Metastatic Pancreatic Ductal Adenocarcinoma",Phase 2/Phase 3,Recruiting,Interventional,Cachexia; Metastatic Pancreatic Ductal Adenocarcinoma,ponsegromab; placebo,,Pfizer,,982,2025-10-03,2029-12-23,Australia; Israel; Japan; Puerto Rico; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06989437
NCT06995898,The Vanguard Study: Testing a New Way to Screen for Cancer,Not Applicable,Recruiting,Interventional,Bladder Carcinoma; Breast Carcinoma; Colorectal Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver Carcinoma; Lung Carcinoma; Malignant Solid Neoplasm; Ovarian Carcinoma; Pancreatic Carcinoma; Prostate Carcinoma,Biospecimen Collection; Device Usage; Electronic Health Record Review; Multi-Cancer Detection Test; Multi-Cancer Detection Test; Questionnaire Administration,,National Cancer Institute (NCI),,24000,2025-06-16,2029-06-30,United States,No,https://clinicaltrials.gov/study/NCT06995898
NCT06999187,"A Phase 1a/1b, Multicenter, Open-label, Dose Escalation/Expansion, Multiple-dose Study to Evaluate the Safety and Activity of DR-0202 in Patients With Locally Advanced or Metastatic, Relapsed or Refractory Carcinomas",Phase 1,Recruiting,Interventional,Triple Negative Breast Cancer; HER2-negative Breast Cancer; Non Small Cell Lung Cancer; Cervical Cancer; Castrate Resistant Prostate Cancer; Pancreatic Ductal Adenocarcinoma; Head-and-neck Squamous Cell Carcinoma; Endometrial Cancer; Ovarian Cancer; Gastric Cancer; Gastroesophageal-junction Cancer; Urothelial Carcinoma,DR-0202,,Dren Bio,,96,2025-06-03,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT06999187
NCT07020221,"A Phase 1/2a, Open-label Study of VS-7375, a KRAS G12D (ON/OFF) Inhibitor, as Monotherapy and in Combination, in Patients With Advanced KRAS G12D-Mutated Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Pancreatic Ductal Adenocarcinoma; Non Small Cell Lung Cancer; Colorectal Cancer; Solid Tumor, Adult; G12D Mutated KRAS",VS-7375; Cetuximab; Carboplatin + Pemetrexed + Pembrolizumab; Gemcitabine; Gemcitabine + Nab-paclitaxel,,"Verastem, Inc.",,330,2025-06-24,2028-09-05,United States,No,https://clinicaltrials.gov/study/NCT07020221
NCT07021066,"A Phase 1 Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of BL-M05D1 in Subjects With Advanced or Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Gastric Adenocarcinoma; Advanced Pancreatic Ductal Adenocarcinoma; Esophageal Adenocarcinoma; Biliary Tract Cancer; Other Solid Tumors,BL-M05D1,,SystImmune Inc.,,120,2025-07-30,2027-05-31,United States,No,https://clinicaltrials.gov/study/NCT07021066
NCT07023731,"A Phase 1/2 Clinical Trial to Evaluate the Safety, Tolerability, and Pharmacokinetics of ARV-806 in Participants With KRAS G12D Mutated Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,KRAS G12D Mutation; Advanced Solid Cancer,ARV-806,,Arvinas Inc.,,159,2025-05-29,2029-04-02,United States,No,https://clinicaltrials.gov/study/NCT07023731
NCT07024615,A Phase 1b Study of Neoadjuvant ASP2138 Monotherapy and Investigator's Choice of Adjuvant Chemotherapy in Participants With Resectable Pancreatic Ductal Adenocarcinoma Whose Tumors Have Claudin (CLDN) 18.2 Expression,Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma,ASP2138; Oxaliplatin; Leucovorin; 5-FU; Irinotecan; Gemcitabine; Nab-paclitaxel; Capecitabine,,"Astellas Pharma Global Development, Inc.",,25,2025-10-16,2027-11-30,United States,No,https://clinicaltrials.gov/study/NCT07024615
NCT07033689,"Open-label, Non-randomized, Single-center Study Investigating the Feasibility, Safety, Tolerability and Efficacy of Suizenji in Unresectable Pancreatic Ductal Adenocarcinoma Patients",Early Phase 1,Not yet recruiting,Interventional,Pancreatic Cancer,Suizenji (an ultrasound-guided HIFU therapy system); Nal-IRI/FL; mFOLFIRINOX adjuvant chemotherapy; Gem/nab-PTX,,SONIRE Therapeutics Inc.,,10,2025-12-01,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT07033689
NCT07043270,24BRO681 : Neoadjuvant Therapy With Alternating Gemcitabine Plus Nab-Paclitaxel and mFOLFIRINOX for Borderline Resectable Pancreatic Adenocarcinoma: A Phase 2 Clinical Trial,Phase 2,Recruiting,Interventional,Pancreas Adenocarcinoma,Nab-paclitaxel + Gemcitabine; modified FOLFIRINOX (mFOLFIRINOX),,Dartmouth-Hitchcock Medical Center,,35,2025-09-29,2029-07-01,United States,No,https://clinicaltrials.gov/study/NCT07043270
NCT07047807,PDAC-PATHWAYS: A Digital Informational and Supportive Care App for Patients Initiating Neoadjuvant Therapy for Pancreatic Ductal Adenocarcinoma,Not Applicable,Not yet recruiting,Interventional,PDAC - Pancreatic Ductal Adenocarcinoma,PDAC-PATHWAYS; Usual Care,,Massachusetts General Hospital,United States Department of Defense,50,2025-09-05,2027-08-05,United States,No,https://clinicaltrials.gov/study/NCT07047807
NCT07090499,A Phase 1 Open-label Study to Investigate PF-08046876 in Adult Participants With Advanced Solid Tumors.,Phase 1,Recruiting,Interventional,"Advanced/Metastatic Solid Tumors; Bladder Cancer; Urothelial Carcinoma; Advanced Non-Small Cell Lung Cancer; Carcinoma, Non Small Cell Lung; Carcinoma, Squamous Cell of Head and Neck; Head and Neck Cancer; Esophageal Cancer; Gastroesophageal Junction Adenocarcinoma; Esophageal Squamous Cell Carcinoma; Esophageal Adenocarcinoma; Pancreatic Adenocarcinoma; Pancreatic Cancer",PF-08046876,,Pfizer,,310,2025-08-20,2029-07-08,Canada; Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT07090499
NCT07094204,A Phase 1 Study of ASP5834 in Participants With Locally Advanced (Unresectable) or Metastatic Solid Tumor Malignancies With KRAS Mutations or KRAS Amplifications,Phase 1,Recruiting,Interventional,Solid Tumor; Non-Small-Cell Lung Cancer; Pancreatic Ductal Adenocarcinoma; Colorectal Cancer,ASP5834; panitumumab,,Astellas Pharma Inc,,364,2025-07-25,2029-04-30,United States,No,https://clinicaltrials.gov/study/NCT07094204
NCT07118176,PET Imaging Study of 68Ga-FAPI-46 Biodistribution in Cancer Patients,Phase 1,Recruiting,Interventional,Anal Carcinoma; Bladder Carcinoma; Breast Carcinoma; Cervical Carcinoma; Cholangiocarcinoma; Colorectal Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Head and Neck Carcinoma; Hematopoietic and Lymphatic System Neoplasm; Hepatocellular Carcinoma; Lung Carcinoma; Malignant Adrenal Gland Neoplasm; Malignant Brain Neoplasm; Malignant Neoplasm of Unknown Primary; Malignant Solid Neoplasm; Malignant Testicular Neoplasm; Malignant Uterine Neoplasm; Neuroendocrine Neoplasm; Ovarian Carcinoma; Pancreatic Carcinoma; Penile Carcinoma; Pleural Carcinomatosis; Primary Peritoneal Carcinoma; Prostate Carcinoma; Salivary Gland Carcinoma; Sarcoma; Skin Carcinoma; Solitary Fibrous Tumor; Thymus Carcinoma; Thyroid Gland Carcinoma; Thyroid Gland Medullary Carcinoma; Urothelial Carcinoma; Vaginal Carcinoma,Computed Tomography; Fludeoxyglucose F-18; Gallium Ga 68 FAPi-46; Positron Emission Tomography,,Jonsson Comprehensive Cancer Center,,30,2025-08-01,2027-09-07,United States,No,https://clinicaltrials.gov/study/NCT07118176
NCT07120295,Prospective Multicenter Clinical Performance Study of a Single-use Large Channel Digital Pancreaticobiliary Scope (DPS) With Compatible Accessories,Phase 4,Recruiting,Interventional,Bile Duct Adenocarcinoma; Bile Duct Carcinoma,Dragonfly™ Digital Pancreaticobiliary System,,"University of Colorado, Denver",Dragonfly Endoscopy Inc,75,2025-08-11,2028-12-05,United States,No,https://clinicaltrials.gov/study/NCT07120295
NCT07141706,"A Phase 1a/1b, Multicenter, Open-Label, First-in-Human Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of DB-1317 in Participants With Selected Advanced/Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Advanced/Metastatic Solid Tumors,DB-1317,,DualityBio Inc.,,233,2025-09-23,2028-06-05,Australia; United States,No,https://clinicaltrials.gov/study/NCT07141706
NCT07145255,"A Multicenter, Open-label Phase 1/2 Dose Finding, Safety, and Pharmacokinetic Study of MBRC-201, an Antibody-drug Conjugate, in Advanced Refractory Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Prostate Cancer Castration-resistant Prostate Cancer; Breast Cancer; Colo-rectal Cancer; Lung Cancer (Non-Small Cell); Pancreas Cancer, Duct Cell Adenocarcinoma",ADC,,MBrace Therapeutics,,150,2025-09-03,2029-12-30,United States,No,https://clinicaltrials.gov/study/NCT07145255
NCT07202247,A Phase II Randomized Study of Interventions for Metabolic Protection Against Cardiometabolic Toxicity During Androgen Deprivation Therapy (IMPACT-ADT),Phase 2,Recruiting,Interventional,Prostate Carcinoma; Recurrent Prostate Carcinoma,Antiandrogen Therapy; Behavioral Intervention; Biospecimen Collection; Cardiac Computerized Tomographic Angiography; Computed Tomography; Electronic Health Record Review; Internet-Based Intervention; Lifestyle Counseling; Medical Device Usage and Evaluation; Nutritional Intervention; Nutritional Intervention; Questionnaire Administration; Radiation Therapy; Referral; Semaglutide; Short-Term Fasting; Tirzepatide,,City of Hope Medical Center,National Cancer Institute (NCI),60,2025-12-08,2028-04-09,United States,No,https://clinicaltrials.gov/study/NCT07202247
NCT07207707,"A Phase 1a, Open-label, Multicenter, Study Evaluating the Safety, Tolerability, Pharmacokinetics and Efficacy of KQB548 in Participants With Advanced Solid Malignancies With a KRAS G12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumor Malignancies,KQB548,,Kumquat Biosciences Inc.,,78,2025-09-16,2027-03-05,United States,No,https://clinicaltrials.gov/study/NCT07207707
NCT07223047,"A Phase 1/2a, Open-Label, Multicenter Study to Assess the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of BMS-986523 As Monotherapy and in Combination With Anti-Cancer Agents in Participants With Advanced Solid Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Malignancies; Non-small Cell Lung Cancer (NSCLC); Colorectal Cancer (CRC); Pancreatic Ductal Adenocarcinoma (PDAC),BMS-986523; Gemcitabine; Nab-Paclitaxel; Cetuximab; Pembrolizumab,,Bristol-Myers Squibb,,252,2025-11-25,2028-10-13,Canada; Spain; United States,No,https://clinicaltrials.gov/study/NCT07223047
NCT07224802,An Exosome-based Liquid Biopsy Signature for Preoperative Identification of Occult Liver Metastasis in Patients With Pancreatic Ductal Adenocarcinoma,,Recruiting,Observational,PDAC - Pancreatic Ductal Adenocarcinoma,EXELiM assay (qRT-PCR validation); EXELiM small RNA sequencing,,City of Hope Medical Center,,400,2024-06-21,2026-06-18,United States,No,https://clinicaltrials.gov/study/NCT07224802
NCT07226154,An Exosomal miRNA Based Predictive Model for Personalized Neoadjuvant Chemotherapy Selection in Pancreatic Ductal Adenocarcinoma,,Recruiting,Observational,Pancreatic Ductal Adenocarcinoma,Small RNA sequencing; PRECEPT assay (qRT-PCR validation),,City of Hope Medical Center,,200,2024-11-15,2026-06-18,United States,No,https://clinicaltrials.gov/study/NCT07226154
NCT07270237,Development and Evaluation of Ultrasound Imaging Acquisition and Analysis Methods,Not Applicable,Recruiting,Interventional,Pancreatic Cancer; Thyroid Nodule,Multiparametric ultrasound (mpUS) imaging,,Memorial Sloan Kettering Cancer Center,,85,2025-11-24,2027-11-05,United States,No,https://clinicaltrials.gov/study/NCT07270237
NCT07282912,"Phase II Prospective, Open Label Randomized Controlled Trial Comparing Standard of Care Therapy With and Without Sequential Cytoreductive Intervention for Patients With Metastatic Foregut Adenocarcinoma and Undetectable Circulating Tumor-Deoxyribose Nucleic Acid (ctDNA) Levels",Phase 2,Not yet recruiting,Interventional,Foregut Adenocarcinoma; Esophageal Adenocarcinoma; Gastroesophageal Adenocarcinoma; Gastric Adenocarcinoma; Pancreas Adenocarcinoma; Duodenal Adenocarcinoma; Ampullary Adenocarcinoma; Gallbladder Adenocarcinoma; Intra - and Extrahepatic Cholangiocarcinoma,Sequential cytoreductive intervention; Signatera Genome ultra-sensitive ctDNA blood test,,Yale University,,54,2026-01-05,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT07282912
