nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT06084481,A Phase 1 Open-Label Study to Evaluate the Efficacy and Safety of ABBV-400 in Select Advanced Solid Tumor Indications,Phase 1,Recruiting,Interventional,Hepatocellular Carcinoma; Pancreatic Ductal Adenocarcinoma; Biliary Tract Cancers; Esophageal Squamous Cell Carcinoma; Triple Negative Breast Cancer; Hormone Receptor+/Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer; Head and Neck Squamous-Cell Carcinoma; Platinum Resistant High Grade Epithelial Ovarian Cancer,ABBV-400; Itraconazole (ITZ),,AbbVie,,285,2023-11-09,2026-07-05,Australia; Israel; Japan; Puerto Rico; South Korea; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06084481
NCT06141031,Phase I/IB Trial of Radiotherapy in Combination With TTI-101 in Borderline Resectable and Locally Advanced Pancreatic Ductal Adenocarcinoma,Phase 1/Phase 2,Recruiting,Interventional,Pancreatic Cancer,TTI-101,,"University of Colorado, Denver","Tvardi Therapeutics, Incorporated",18,2024-01-16,2028-09-05,United States,No,https://clinicaltrials.gov/study/NCT06141031
NCT06157671,"The LINFU® (A Noninvasive Method for Increasing Exfoliation of Pancreatic Ductal Cells Into Pancreatic Fluid) U.S. Registry for the Detection of Low and High- Grade Atypia and Early, Asymptomatic Pancreatic Ductal Adenocarcinoma (PDAC)",,Enrolling by invitation,Observational,Pancreatic Adenocarcinoma; Pancreatic Intraepithelial Neoplasia,,,"Adenocyte, LLC",,1000,2024-01-31,2030-06-01,United States,No,https://clinicaltrials.gov/study/NCT06157671
NCT06162221,A Platform Study of RAS(ON) Inhibitors in Patients With RAS-Mutated Non-Small Cell Lung Cancer (NSCLC),Phase 1/Phase 2,Recruiting,Interventional,"Non-Small Cell Lung Cancer, NSCLC; KRAS, NRAS, HRAS-mutated NSCLC; KRAS G12C-mutated Solid Tumors, Lung Cancer; Lung Cancer Stage IV, Advanced Solid Tumor, Cancer; RAS G12D-mutated NSCLC",RMC-6291; RMC-6236; Pembrolizumab; Cisplatin; Carboplatin; Pemetrexed; RMC-9805,,"Revolution Medicines, Inc.",,616,2024-01-18,2028-12-05,Australia; Denmark; France; Germany; Greece; Italy; Netherlands; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06162221
NCT06168812,Sulfonylurea Safety and Effectiveness (SUSS) for Patients With Hyperglycemia and Pancreatic Ductal Adenocarcinoma: A Pragmatic Clinical Trial and Accompanying Retrospective Revie,Phase 2,Recruiting,Interventional,Pancreatic Cancer; Pancreatic Carcinoma; Pancreatic Ductal Adenocarcinoma; Pancreatic Cancer Metastatic; Metastatic Pancreatic Cancer; Metastatic Pancreatic Ductal Adenocarcinoma,Glipizide,,Memorial Sloan Kettering Cancer Center,"University of California, Berkeley",40,2023-12-05,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT06168812
NCT06179160,"A Phase 1, Open-Label, Multicenter Study of INCB161734 in Participants With Advanced or Metastatic Solid Tumors With KRAS G12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumors,INCB161734; Cetuximab; Retifanlimab; GEMNabP; mFOLFIRINOX; FOLFOX; FOLFIRI; INCA33890,,Incyte Corporation,,710,2024-01-04,2027-01-01,Australia; Belgium; Canada; France; Italy; Japan; Spain; United States,No,https://clinicaltrials.gov/study/NCT06179160
NCT06218914,"Open-label, Phase 1, Multi-Center Master Protocol to Evaluate the Safety and Preliminary Anti-Tumor Activity of TCR-engineered T Cells Recognizing KRAS Mutations in Adult Subjects With Unresectable, Advanced, and/or Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,"Non-small Cell Lung Cancer; Colorectal Carcinoma; Pancreatic Ductal Adenocarcinoma; Endometrial Cancer; Solid Tumor, Adult; KRAS G12D","NT-112: Autologous, engineered T Cells targeting KRAS G12D; AZD0240: Autologous, engineered T Cells targeting KRAS G12D",,AstraZeneca,,24,2024-03-22,2043-11-18,United States,No,https://clinicaltrials.gov/study/NCT06218914
NCT06219941,"A Phase II, Open-label, Multi-centre Study to Evaluate Safety, Tolerability, Efficacy, PK, and Immunogenicity of AZD0901 as Monotherapy and in Combination With Anti-cancer Agents in Participants With Advanced Solid Tumours Expressing Claudin 18.2 (CLARITY-PanTumour01)",Phase 2,Recruiting,Interventional,Gastric Cancer; Gastroesophageal Junction Cancer; Biliary Tract Cancer; Pancreatic Ductal Adenocarcinoma,AZD0901; 5-Fluorouracil; Leucovorin; l-leucovorin; Irinotecan; Nanoliposomal Irinotecan; Gemcitabine,,AstraZeneca,,190,2023-12-13,2026-12-31,Australia; Canada; China; Georgia; Japan; Malaysia; Moldova; Poland; Singapore; South Korea; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06219941
NCT06227377,"A Phase 1 Trial Evaluating the Safety, Tolerability, PK, and Efficacy of QTX3034 in Patients With Solid Tumors With KRASG12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumors,QTX3034; Cetuximab,,Quanta Therapeutics,,250,2024-02-05,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT06227377
NCT06233877,"An Open Label Phase 2 Trial to Evaluate the Safety, Tolerability, and Efficacy of Low Dose G-FLIP in Combination With Mitomycin C in Patients With Stage IV Pancreatic Cancer Who Have Failed First-Line Treatment",Phase 2,Not yet recruiting,Interventional,Pancreatic Cancer,G-GLIP plus Mitomycin C,,Hirschfeld Oncology,,60,2024-03-15,2028-01-31,United States,No,https://clinicaltrials.gov/study/NCT06233877
NCT06364696,An Open-label Phase 1 Study of ASP4396 in Participants With Locally Advanced (Unresectable) or Metastatic Solid Tumor Malignancies With KRAS G12D Mutation,Phase 1,Recruiting,Interventional,Solid Tumor,ASP4396,,Astellas Pharma Inc,,175,2024-04-16,2027-04-30,United States,No,https://clinicaltrials.gov/study/NCT06364696
NCT06385925,Phase 1/2 Study of TSN1611 in Subjects With Advanced Solid Tumors Harboring KRAS G12D Mutation,Phase 1/Phase 2,Recruiting,Interventional,Malignant Neoplasm,TSN1611; TSN1611; TSN1611; TSN1611,,Tyligand Pharmaceuticals (Suzhou) Limited,,440,2024-04-29,2027-04-30,China; United States,No,https://clinicaltrials.gov/study/NCT06385925
NCT06400472,"A First-in-Human, Phase 1a/1b Trial to Assess the Safety, Tolerability and Preliminary Efficacy of LY4170156, an Antibody-Drug Conjugate Targeting Folate Receptor α-Expressing Tumor Cells, in Participants With Selected Advanced Solid Tumors",Phase 1,Recruiting,Interventional,"Ovarian Neoplasms; Endometrial Neoplasms; Uterine Cervical Neoplasms; Carcinoma, Non-Small-Cell Lung; Triple Negative Breast Neoplasms; Pancreatic Neoplasm; Colorectal Neoplasms",LY4170156; bevacizumab; carboplatin; Itraconazole; pembrolizumab,,Eli Lilly and Company,,495,2024-05-20,2027-04-05,Australia; France; Italy; Japan; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT06400472
NCT06411691,Pooled Mutant KRAS-Targeted Long Peptide Vaccine Combined With Balstilimab and Botensilimab for Patients With Stage IV MMR-p Colorectal Cancer and Pancreatic Ductal Adenocarcinoma,Phase 1,Recruiting,Interventional,Colorectal Cancer; Pancreatic Cancer,KRAS Vaccine with Poly-ICLC adjuvant; Balstilimab; Botensilimab,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Agenus Inc.; Private Philanthropic Funds; National Cancer Institute (NCI); United States Department of Defense,54,2025-06-24,2029-07-01,United States,No,https://clinicaltrials.gov/study/NCT06411691
NCT06445062,A Platform Study of RAS(ON) Inhibitors in Patients With Gastrointestinal Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,Colorectal Cancer; CRC; Pancreatic Ductal Adenocarcinoma; PDAC; Gastrointestinal Cancer; Metastatic Pancreatic Ductal Adenocarcinoma,RMC-6236; mFOLFOX6 regimen; bevacizumab; mFOLFIRINOX regimen; cetuximab; gemcitabine; nab-paclitaxel; RMC-9805,,"Revolution Medicines, Inc.",,1130,2024-05-24,2027-07-15,United States,No,https://clinicaltrials.gov/study/NCT06445062
NCT06447662,A Phase 1 Open-Label Study of PF-07934040 as a Single Agent and in Combination With Other Targeted Agents in Participants With Advanced Solid Tumors Harboring Mutations in the KRAS Gene,Phase 1,Recruiting,Interventional,"Carcinoma, Pancreatic Ductal; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung",PF-07934040; Gemcitabine; Nab-paclitaxel; Cetuximab; Fluorouracil; Oxaliplatin; Leucovorin; Bevacizumab; Pembrolizumab; pemetrexed; Cisplatin; Paclitaxel; Carboplatin,,Pfizer,,330,2024-06-27,2028-09-09,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT06447662
NCT06503146,18F-Fibroblast Activation Protein Inhibitor ([18F]FAPI-74) PET Imaging for Cancer Detection,Phase 2,Recruiting,Interventional,Sarcoma; Small Cell Lung Cancer or Extrapulmonary Neuroendocrine Cancer (EP-NEC); Mesothelioma; Pheochromocytoma/Paraganglioma (PPGL); Pancreatic Ductal Adenocarcinoma; Ovarian Cancer; Hepatocellular Carcinoma; Gastric Cancer; Cholangiocarcinoma; Bladder Cancer,[18F]FAPI-74; [18F]FDG,,National Cancer Institute (NCI),,320,2025-09-09,2030-06-01,United States,No,https://clinicaltrials.gov/study/NCT06503146
NCT06539169,FLOWER: Following Longitudinal Outcomes With Epidemiology for Rare Diseases,,Recruiting,Observational,Alpha-Thalassemia; Beta-Thalassemia; Amyloidosis; Amyotrophic Lateral Sclerosis; Creutzfeld-Jakob Disease; Cystic Fibrosis; Duchenne Muscular Dystrophy; Early-Onset Alzheimer Disease; Ehlers-Danlos Syndrome; Huntington Disease; Gaucher Disease; GM1 Gangliosidosis; Myasthenia Gravis; Pompe Disease; Sickle Cell Disease; Transthyretin Amyloid Cardiomyopathy; Rare Diseases,,,xCures,,1000,2024-06-10,2026-06-10,United States,No,https://clinicaltrials.gov/study/NCT06539169
NCT06582017,A First-in-human Phase 1a/1b Study to Evaluate Safety and Tolerability of QXL138AM in Patients With Locally Advanced Un-resectable and/or Metastatic Solid Tumors and Multiple Myeloma,Phase 1,Recruiting,Interventional,Ovarian Cancer; Pancreas Cancer; Urothelial Carcinoma; Renal Cell Carcinoma; Hepatocellular Carcinoma; Gastrointestinal Cancer; Lung Cancer; Prostate Cancer; Breast Cancer,QXL138AM Injection every 2 weeks by IV Infusion,,Nammi Therapeutics Inc,,100,2024-08-28,2028-05-30,United States,No,https://clinicaltrials.gov/study/NCT06582017
NCT06586515,A Phase 1a/1b Trial of LY3962673 in Participants With KRAS G12D-Mutant Solid Tumors,Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; Colorectal Cancer,LY3962673; Cetuximab; Gemcitabine; nab-paclitaxel; Oxaliplatin; leucovorin; Irinotecan; 5-fluorouracil,,Eli Lilly and Company,,630,2024-09-12,2029-03-05,Canada; China; France; Germany; Ireland; Italy; Japan; Spain; United States,No,https://clinicaltrials.gov/study/NCT06586515
NCT06593431,Extending Outcomes for Pancreas Cancer Patients With Nominal Oligometastatic Disease (EXPAND): A Randomized Phase III Trial,Phase 3,Recruiting,Interventional,Pancreas Cancer; Oligometastatic,Consolidative Radiation,,M.D. Anderson Cancer Center,,80,2024-10-23,2029-06-29,United States,No,https://clinicaltrials.gov/study/NCT06593431
NCT06598007,"A Phase 1/2a First-In-Human, Open-Label, Multicenter, Dose Escalation and Dose Expansion Study to Determine the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of CT3001 in Patients with Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Solid Tumor, Adult; Colorectal Cancer; Pancreatic Ductal Adenocarcinoma",CT3001,,"Crossignal Therapeutics, Inc.",,78,2024-09-20,2027-06-30,United States,No,https://clinicaltrials.gov/study/NCT06598007
NCT06600906,Translating Hyperpolarized 13C MRI as a Novel Tool to Predict Treatment Response in Pancreatic Cancer,,Recruiting,Observational,Pancreatic Ductal Adenocarcinoma; Metastatic Pancreatic Ductal Adenocarcinoma; Locally Advanced Pancreatic Ductal Adenocarcinoma,Hyperpolarized 13C-Pyruvate; Computed tomography (CT); Magnetic Resonance Imaging (MRI),,"University of California, San Francisco",National Cancer Institute (NCI),70,2024-10-01,2032-09-01,United States,No,https://clinicaltrials.gov/study/NCT06600906
NCT06607185,A Phase 1a/1b Study of the Pan-KRAS Inhibitor LY4066434 in Participants With KRAS Mutant Solid Tumors,Phase 1,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Non-small Cell Lung Cancer; Colorectal Cancer; Advanced Solid Tumor; Metastatic Solid Tumor,LY4066434.; Cetuximab; Nab paclitaxel; Gemcitabine; Oxaliplatin; Leucovorin; Irinotecan; 5Fluorouracil; Carboplatin; Cisplatin; Pemetrexed; Pembrolizumab,,Eli Lilly and Company,,750,2024-10-21,2030-01-05,Belgium; China; France; Germany; Italy; Japan; Spain; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT06607185
NCT06619587,"A Phase I/II Dose-Escalation and Expansion Study Evaluating the Safety, Pharmacokinetics, and Activity of GDC-7035 as a Single Agent and in Combination With Other Anti-Cancer Therapies in Patients With Advanced Solid Tumors With a KRAS G12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumor,Phase I Arm A; Phase I Arm B,,"Genentech, Inc.",,410,2024-11-14,2028-05-31,Australia; Canada; Israel; Singapore; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06619587
NCT06648434,Phase I Trial of MK2 Inhibitor in Combination With mFOLFIRINOX for Untreated Metastatic Pancreatic Ductal Adenocarcinoma,Phase 1,Recruiting,Interventional,Metastatic Pancreatic Ductal Adenocarcinoma; Pancreatic Cancer; Cancer of the Pancreas,Zunsemetinib; mFOLFIRINOX,,Washington University School of Medicine,"National Cancer Institute (NCI); Aclaris Therapeutics, Inc.",51,2025-05-15,2030-05-31,United States,No,https://clinicaltrials.gov/study/NCT06648434
NCT06651580,Pediatric Longitudinal Cohort Study of Chronic Pancreatitis (INSPPIRE 2),,Recruiting,Observational,Chronic Pancreatitis; Exocrine Pancreas Carcinoma; Recurrent Acute Pancreatitis,Biospecimen Collection; Quality-of-Life Assessment; Questionnaire Administration,,M.D. Anderson Cancer Center,National Cancer Institute (NCI),1600,2021-04-01,2027-02-02,Australia; Canada; Israel; United States,No,https://clinicaltrials.gov/study/NCT06651580
NCT06695845,"A Phase 2, Open-label, Multicenter Study to Evaluate Efficacy and Safety of Zanidatamab for the Treatment of Participants With Previously Treated HER2-expressing Solid Tumors (DiscovHER PAN-206)",Phase 2,Recruiting,Interventional,Breast Cancer; Gastric Cancer; Esophageal Cancer; Gastroesophageal Cancer; Colorectal Cancer; Endometrial Cancer; Non-small Cell Lung Cancer; Ovarian Cancer; Urothelial Carcinoma; Salivary Gland Cancer; Pancreatic Cancer; HER-2 Protein Overexpression,Zanidatamab,,Jazz Pharmaceuticals,Jazz Pharmaceuticals Ireland Limited,200,2025-01-14,2027-12-31,South Korea; United States,No,https://clinicaltrials.gov/study/NCT06695845
NCT06710756,"A Phase I/IIa Image-Guided, Alpha-Particle Therapy Study of [203Pb]Pb-PSV359 and [212Pb]Pb-PSV359 in Patients With Solid Tumors That Are Known to be Fibroblast Activation Protein (FAP)-Positive",Phase 1/Phase 2,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Gastric Cancer; Esophageal Cancer; Colorectal Cancer; Ovarian Cancer; Head and Neck Cancer; Sarcoma; Mesothelioma,[203Pb]Pb-PSV359; [212Pb]Pb-PSV359,,Perspective Therapeutics,,112,2025-04-28,2032-05-28,United States,No,https://clinicaltrials.gov/study/NCT06710756
NCT06712797,Physical Activity and Nutrition to Halt Elevated Risk in the Pancreas Interception Center (PANTHER-PIC),Not Applicable,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma; Intraductal Papillary Mucinous Neoplasm,Physical Activity (PA); Nutrition (N),,H. Lee Moffitt Cancer Center and Research Institute,Miles for Moffitt,24,2025-02-19,2027-11-05,United States,No,https://clinicaltrials.gov/study/NCT06712797
NCT06790602,"A Single-arm, Open-label, Phase II Trial of Cemiplimab Plus Gemcitabine as Second-line Treatment in Patients With Metastatic Pancreatic Adenocarcinoma Harboring SWItch/Sucrose Non-Fermentable (SWI/SNF) Alterations.",Phase 2,Not yet recruiting,Interventional,Pancreatic Ductal Adenocarcinoma (mPDAC),Cemiplimab Plus Gemcitabine,,"University of California, San Diego",Regeneron Pharmaceuticals,43,2025-11-05,2029-12-05,United States,No,https://clinicaltrials.gov/study/NCT06790602
NCT06797336,"A Phase 1, Open-Label Dose Escalation and Expansion Study of PT0253 in Participants With KRAS G12D Mutated Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumor,PT0253,,"PAQ Therapeutics, Inc.",,115,2024-12-19,2027-06-16,United States,No,https://clinicaltrials.gov/study/NCT06797336
NCT06807437,A Randomized Phase III Blinded Trial of Lanreotide for the Prevention of Postoperative Pancreatic Fistula,Phase 3,Recruiting,Interventional,Pancreatic Carcinoma; Pancreatic Neoplasm,Biospecimen Collection; Distal Pancreatectomy; Lanreotide; Questionnaire Administration; Saline,,SWOG Cancer Research Network,National Cancer Institute (NCI),274,2025-05-09,2027-11-01,United States,No,https://clinicaltrials.gov/study/NCT06807437
NCT06821997,A Phase 2 Clinical Trial of Nalirifox as Neoadjuvant Treatment for Patients With Borderline Resectable Pancreatic Ductal Adenocarcinoma (Nectar Study),Phase 2,Recruiting,Interventional,Borderline Resectable Pancreatic Ductal Adenocarcinoma,Biospecimen Collection; Computed Tomography; Fluorouracil; Irinotecan Sucrosofate; Leucovorin Calcium; Oxaliplatin; Surgical Procedure,,Roswell Park Cancer Institute,,20,2025-12-01,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT06821997
NCT06843551,"A Phase 2 Single Arm Trial of Stereotactic Body Radiation Therapy Followed by Dual Immune Checkpoint Inhibition for Patients With Metastatic Pancreatic Ductal Adenocarcinoma - The Miami ""EMPIRE"" Trial - Eradication of Metastatic Pancreatic Cancer With Immuno-Radiation",Phase 2,Recruiting,Interventional,Metastatic Pancreatic Ductal Adenocarcinoma; Metastatic Pancreatic Cancer,Stereotactic Body Radiation Therapy; Botensilimab; Balstilimab,,Benjamin Spieler,Agenus Inc.,20,2025-06-18,2030-08-01,United States,No,https://clinicaltrials.gov/study/NCT06843551
NCT06850623,A Phase 2 Study to Investigate the Efficacy and Safety of Acoustic Cluster Therapy With Modified FOLFIRINOX in Patients With Locally Advanced Pancreatic Cancer,Phase 2,Recruiting,Interventional,Locally Advanced Pancreatic Adenocarcinoma,Acoustic Cluster Therapy; Modified FOLFIRINOX,,EXACT Therapeutics AS,,25,2025-06-19,2027-07-15,United States,No,https://clinicaltrials.gov/study/NCT06850623
NCT06917079,"A Phase 1a/1b Open-Label Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Efficacy of BBO-11818 in Subjects With Advanced KRAS Mutant Cancers",Phase 1,Recruiting,Interventional,"Non-Small Cell Lung Cancer; NSCLC; PDAC - Pancreatic Ductal Adenocarcinoma; CRC (Colorectal Cancer); Metastatic Non-Small Lung Cell Cancer; Metastatic Colorectal Cancer (CRC); KRAS G12A; KRAS G12C; KRAS G12D; KRAS G12S; KRAS G12V; Metastatic Pancreatic Ductal Adenocarcinoma; Advanced Lung Carcinoma; Solid Tumor, Adult",BBO-11818; Pembrolizumab; Platinum chemotherapy (cisplatin or carboplatin); Pemetrexed; Cetuximab,,"TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)",,287,2025-03-31,2029-09-05,United States,No,https://clinicaltrials.gov/study/NCT06917079
NCT06937996,Outcomes of Ablation of Unresectable Pancreatic Cancer Using the NanoKnife Irreversible Electroporation (IRE) System,,Recruiting,Observational,Pancreatic Cancer Non-resectable,NanoKnife,,Englewood Hospital and Medical Center,,25,2025-05-13,2035-05-31,United States,No,https://clinicaltrials.gov/study/NCT06937996
NCT06941857,"A Phase 2 Study of NC410 and FOLFIRINOX in Combination With Nivolumab With or Without Ipilimumab in Patients With Treatment-naïve, Metastatic Pancreatic Cancer",Phase 2,Recruiting,Interventional,Pancreatic Cancer,Oxaliplatin; Irinotecan; Folinic Acid; 5-Fluorouracil (5-FU); NC410; Nivolumab; Ipilimumab,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,"NextCure, Inc.; Lustgarten Foundation",20,2025-09-04,2030-09-05,United States,No,https://clinicaltrials.gov/study/NCT06941857
NCT06984562,Adaptive Radiation for Locally Advanced Unresectable Pancreatic Cancer: Phase I Dose Escalation Study,Not Applicable,Recruiting,Interventional,Locally Advanced Pancreatic Ductal Adenocarcinoma (PDA),Adaptive Radiation Therapy,,Fox Chase Cancer Center,,16,2025-08-20,2029-08-01,United States,No,https://clinicaltrials.gov/study/NCT06984562
NCT07020221,"A Phase 1/2a, Open-label Study of VS-7375, a KRAS G12D (ON/OFF) Inhibitor, as Monotherapy and in Combination, in Patients With Advanced KRAS G12D-Mutated Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,"Pancreatic Ductal Adenocarcinoma; Non Small Cell Lung Cancer; Colorectal Cancer; Solid Tumor, Adult; G12D Mutated KRAS",VS-7375; Cetuximab; Carboplatin + Pemetrexed + Pembrolizumab; Gemcitabine; Gemcitabine + Nab-paclitaxel,,"Verastem, Inc.",,330,2025-06-24,2028-09-05,United States,No,https://clinicaltrials.gov/study/NCT07020221
NCT07021066,"A Phase 1 Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of BL-M05D1 in Subjects With Advanced or Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Gastric Adenocarcinoma; Advanced Pancreatic Ductal Adenocarcinoma; Esophageal Adenocarcinoma; Biliary Tract Cancer; Other Solid Tumors,BL-M05D1,,SystImmune Inc.,,120,2025-07-30,2027-05-31,United States,No,https://clinicaltrials.gov/study/NCT07021066
NCT07023731,"A Phase 1/2 Clinical Trial to Evaluate the Safety, Tolerability, and Pharmacokinetics of ARV-806 in Participants With KRAS G12D Mutated Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,KRAS G12D Mutation; Advanced Solid Cancer,ARV-806,,Arvinas Inc.,,159,2025-05-29,2029-04-02,United States,No,https://clinicaltrials.gov/study/NCT07023731
NCT07033689,"Open-label, Non-randomized, Single-center Study Investigating the Feasibility, Safety, Tolerability and Efficacy of Suizenji in Unresectable Pancreatic Ductal Adenocarcinoma Patients",Early Phase 1,Not yet recruiting,Interventional,Pancreatic Cancer,Suizenji (an ultrasound-guided HIFU therapy system); Nal-IRI/FL; mFOLFIRINOX adjuvant chemotherapy; Gem/nab-PTX,,SONIRE Therapeutics Inc.,,10,2025-12-01,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT07033689
NCT07043270,24BRO681 : Neoadjuvant Therapy With Alternating Gemcitabine Plus Nab-Paclitaxel and mFOLFIRINOX for Borderline Resectable Pancreatic Adenocarcinoma: A Phase 2 Clinical Trial,Phase 2,Recruiting,Interventional,Pancreas Adenocarcinoma,Nab-paclitaxel + Gemcitabine; modified FOLFIRINOX (mFOLFIRINOX),,Dartmouth-Hitchcock Medical Center,,35,2025-09-29,2029-07-01,United States,No,https://clinicaltrials.gov/study/NCT07043270
NCT07094204,A Phase 1 Study of ASP5834 in Participants With Locally Advanced (Unresectable) or Metastatic Solid Tumor Malignancies With KRAS Mutations or KRAS Amplifications,Phase 1,Recruiting,Interventional,Solid Tumor; Non-Small-Cell Lung Cancer; Pancreatic Ductal Adenocarcinoma; Colorectal Cancer,ASP5834; panitumumab,,Astellas Pharma Inc,,364,2025-07-25,2029-04-30,United States,No,https://clinicaltrials.gov/study/NCT07094204
NCT07118176,PET Imaging Study of 68Ga-FAPI-46 Biodistribution in Cancer Patients,Phase 1,Recruiting,Interventional,Anal Carcinoma; Bladder Carcinoma; Breast Carcinoma; Cervical Carcinoma; Cholangiocarcinoma; Colorectal Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Head and Neck Carcinoma; Hematopoietic and Lymphatic System Neoplasm; Hepatocellular Carcinoma; Lung Carcinoma; Malignant Adrenal Gland Neoplasm; Malignant Brain Neoplasm; Malignant Neoplasm of Unknown Primary; Malignant Solid Neoplasm; Malignant Testicular Neoplasm; Malignant Uterine Neoplasm; Neuroendocrine Neoplasm; Ovarian Carcinoma; Pancreatic Carcinoma; Penile Carcinoma; Pleural Carcinomatosis; Primary Peritoneal Carcinoma; Prostate Carcinoma; Salivary Gland Carcinoma; Sarcoma; Skin Carcinoma; Solitary Fibrous Tumor; Thymus Carcinoma; Thyroid Gland Carcinoma; Thyroid Gland Medullary Carcinoma; Urothelial Carcinoma; Vaginal Carcinoma,Computed Tomography; Fludeoxyglucose F-18; Gallium Ga 68 FAPi-46; Positron Emission Tomography,,Jonsson Comprehensive Cancer Center,,30,2025-08-01,2027-09-07,United States,No,https://clinicaltrials.gov/study/NCT07118176
NCT07174609,A Pilot Study of Scrambler Therapy for Painful Chronic Pancreatitis,Not Applicable,Recruiting,Interventional,Chronic Pain; Pancreatitis; Chronic Pancreatitis,Scrambler Therapy,,Johns Hopkins University,The National Pancreas Foundation,40,2024-11-01,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT07174609
NCT07186842,"First-in-human, Open-label, Multi-site, Phase I/IIa, Dose Escalation Trial With Expansion Cohorts to Evaluate Safety and Preliminary Efficacy of BNT329 in Participants With Advanced Solid Tumors Known to Express CA19-9",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Cancers,BNT329; CA19-9-targeting monoclonal antibody,,BioNTech SE,,245,2025-11-18,2030-05-05,United States,No,https://clinicaltrials.gov/study/NCT07186842
NCT07207707,"A Phase 1a, Open-label, Multicenter, Study Evaluating the Safety, Tolerability, Pharmacokinetics and Efficacy of KQB548 in Participants With Advanced Solid Malignancies With a KRAS G12D Mutation",Phase 1,Recruiting,Interventional,Solid Tumor Malignancies,KQB548,,Kumquat Biosciences Inc.,,78,2025-09-16,2027-03-05,United States,No,https://clinicaltrials.gov/study/NCT07207707
NCT07213791,"A Dose Escalation and Dose Optimization Phase 1a/1b Study to Evaluate Safety, Tolerability and Dosimetry of Radioligand Therapy With LY4337713 in Adults With FAP-Positive Solid Tumors (FiREBOLT)",Phase 1,Recruiting,Interventional,Ovarian Neoplasms; Breast Neoplasms; Pancreatic Intraductal Neoplasms; Colorectal Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Cholangiocarcinoma,LY4337713,,Eli Lilly and Company,,241,2025-10-22,2033-03-05,Netherlands; United States,No,https://clinicaltrials.gov/study/NCT07213791
NCT07214298,A Phase I/II Study of Complement Inhibition in Pancreatic Ductal Adenocarcinoma,Phase 1/Phase 2,Not yet recruiting,Interventional,Metastatic Pancreatic Ductal Adenocarcinoma; Stage IV Pancreatic Cancer AJCC v8,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Fluorouracil; Irinotecan; Leucovorin Calcium; Magnetic Resonance Imaging; Oxaliplatin; Pegcetacoplan,,Roswell Park Cancer Institute,,35,2025-12-01,2028-10-01,United States,No,https://clinicaltrials.gov/study/NCT07214298
NCT07217717,"A Phase 3, Multicenter, Prospective Open-Label Study of the Diagnostic Performance of [¹⁸F]FAPI-74 PET/CT for the Detection of Metastatic Disease in Adults With Pancreatic Ductal Adenocarcinoma",Phase 3,Recruiting,Interventional,Pancreatic Ductal Adenocarcinoma (PDAC),[18F]FAPI-74 PET/CT,,SOFIE,,200,2025-12-11,2027-12-31,United States,No,https://clinicaltrials.gov/study/NCT07217717
